pathway,source,NES_depleted,NES_intermediate,NES_non_depleted,padj_depleted,padj_intermediate,padj_non_depleted,family
REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS,C2:CP:REACTOME,-1.075131103557195,-0.9498893793284492,1.052413492068296,0.7455375766605453,0.8423418522809532,0.8375881975181816,Other
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,C2:CP:REACTOME,1.0572842730737744,-0.7169767633366207,-1.2983192444321376,0.7455375766605453,0.9844926011534896,0.6458760756513565,Other
REACTOME_SENSORY_PERCEPTION,C2:CP:REACTOME,-1.0630371094861324,-1.4420357947751494,-1.1540790423292937,0.7455375766605453,0.37888092068536094,0.7381882369029962,Other
GOBP_NEGATIVE_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,C5:GO:BP,-1.10527280910722,-1.1013487297330675,-0.8297559626716233,0.7455540335736528,0.7613559498657269,0.9464505315279904,Synaptic
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION,C5:GO:BP,-1.0565177483421502,-1.4866201986941148,0.9949589153485632,0.7459904512640917,0.2748012392833139,0.8921072411690046,Other
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,C5:GO:BP,-1.0675856791542675,-1.2731634070605302,-1.015980633178604,0.7471654044681173,0.584493176510767,0.874431758100164,Other
GOMF_DEACETYLASE_ACTIVITY,C5:GO:MF,-1.0833518993612672,-1.2679044080059936,-1.2648551139362951,0.7480241461658012,0.6179400629800327,0.7019788107716687,Other
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY,C5:GO:BP,-1.0618497320689717,-1.118023231547893,-1.2916129966236145,0.7483630984706254,0.7061308232370969,0.628787765658786,Other
GOBP_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL,C5:GO:BP,1.0829319478604646,1.550915007420954,-0.8298059376364623,0.7483630984706254,0.4103284700629833,0.9531632210954571,Other
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING,C5:GO:BP,-1.0820543551177104,-0.9940282269097798,-1.2185162485050265,0.7483630984706254,0.8166407012117466,0.7287007517123312,Synaptic
GOBP_RESPONSE_TO_ALKALOID,C5:GO:BP,-1.066113964923101,-1.0813697923018737,-1.2919901679215702,0.7483630984706254,0.7507528706374795,0.6713889434636579,Other
GOCC_NEUROTRANSMITTER_RECEPTOR_COMPLEX,C5:GO:CC,-1.0774865441800776,1.0198015332306367,-1.340026376686294,0.7483630984706254,0.7978964370040995,0.6399783985902239,Synaptic
GOMF_CHROMATIN_DNA_BINDING,C5:GO:MF,-1.063256402471736,-0.6986976083938655,0.9076910515609342,0.7483630984706254,0.9900396312650552,0.9322257168312228,Other
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,C2:CP:REACTOME,-1.1018710268024292,NA,NA,0.7483630984706254,NA,NA,Other
REACTOME_NCAM1_INTERACTIONS,C2:CP:REACTOME,-1.0943781088587374,0.6961706430789254,0.8316203532641016,0.7483630984706254,0.9726118540161726,0.9499905974298004,Other
REACTOME_PLATELET_SENSITIZATION_BY_LDL,C2:CP:REACTOME,-1.0981749158663088,-1.4695800389840128,-1.3796119783012963,0.7483630984706254,0.5186249672241939,0.6696049366477035,Other
GOBP_GLUCOSE_METABOLIC_PROCESS,C5:GO:BP,-1.055530508036322,-1.0560392739777753,-1.00169073093758,0.7488293013061164,0.7665663349650625,0.8868059524550553,Other
GOBP_MITOCHONDRIAL_RNA_PROCESSING,C5:GO:BP,-1.0931788945995298,-0.7984072786591346,-0.6049409780503088,0.7488293013061164,0.9262993488336934,0.9980893650724948,Other
GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,C5:GO:BP,-1.078432811233213,-0.9031300967433126,-0.979156159020922,0.7488293013061164,0.8739789779936511,0.8986779518368151,Other
GOBP_REGULATION_OF_CHOLESTEROL_EFFLUX,C5:GO:BP,-1.0821399715948874,-1.0662866715506678,-1.3356957987812548,0.7488293013061164,0.7734363421796526,0.6713889434636579,Other
GOBP_STEM_CELL_PROLIFERATION,C5:GO:BP,1.0600668164107712,0.7940235073215316,0.9383777527213726,0.7488293013061164,0.9551121777429726,0.9155012598600568,Other
GOCC_NUCLEAR_UBIQUITIN_LIGASE_COMPLEX,C5:GO:CC,1.0790842528085298,-0.5606216621801667,-0.7043945771907716,0.7488293013061164,0.9996608365539228,0.989368521115848,Other
GOMF_ATPASE_REGULATOR_ACTIVITY,C5:GO:MF,-1.0739558506745877,-0.7287486131739889,0.7820724009229533,0.7488293013061164,0.9746608623880082,0.9792076954902772,Other
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,C2:CP:REACTOME,-1.0800043582419,-1.2674148542832158,-1.245337178021801,0.7488293013061164,0.6197478939666594,0.7136987723278261,Other
GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING,C5:GO:BP,-1.0875359820648527,-0.6140635803877715,0.6685863646606589,0.748867417705087,0.9889676780750348,0.9906262392874776,Other
GOBP_CARDIAC_CELL_DEVELOPMENT,C5:GO:BP,-1.0738108297064035,1.054943439850582,1.0568642629541396,0.748867417705087,0.7686510619727901,0.8361420132186933,Other
GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING,C5:GO:BP,1.0825166201117131,1.1858772205966064,1.3517559778797583,0.748867417705087,0.6897160876440367,0.6726140369202914,Other
GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT,C5:GO:BP,-1.0374138381144715,-1.0158308092936437,-1.1217756090407816,0.748867417705087,0.7968508219307697,0.6972789688910966,Other
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS,C5:GO:BP,-1.0541561379221436,-1.2296830608069056,-1.3610259731000496,0.748867417705087,0.5634345862470862,0.49102347764904336,Other
GOBP_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT,C5:GO:BP,-1.0773799417035586,-0.9421741058194438,-0.5157608924777624,0.748867417705087,0.8399314035992903,0.9980893650724948,Other
GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS,C5:GO:BP,-1.0384875631466557,-1.0345791589280509,-0.9968867415391844,0.748867417705087,0.7681681859693127,0.8950403266105506,Other
GOBP_NEGATIVE_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION,C5:GO:BP,-1.0919260073258434,-1.3635580713732447,-1.2310186432612025,0.748867417705087,0.5863458070307952,0.7378049177393371,Other
GOBP_NUCLEUS_LOCALIZATION,C5:GO:BP,-1.0837614826008268,-1.0925296072079709,-0.9927612479342836,0.748867417705087,0.7526780107771469,0.8952383578997551,Other
GOBP_POSITIVE_REGULATION_OF_HEART_RATE,C5:GO:BP,-1.0953380207553869,-1.2504907357947057,-0.8214662829236922,0.748867417705087,0.6584073618344611,0.9501513062331458,Synaptic
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,C5:GO:BP,-1.0915091553407466,-1.0266018191069557,-0.42493407095798075,0.748867417705087,0.7979363506534435,0.9991347244348612,Other
GOBP_REGULATION_OF_INSULIN_SECRETION,C5:GO:BP,-1.0580706996283882,-1.1407385748883387,-1.2125581447983569,0.748867417705087,0.6781170101539996,0.7006305483749967,Other
GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,C5:GO:BP,-1.0440307224298764,-0.9249586725880132,1.0862554418753934,0.748867417705087,0.8901513191219759,0.7487316258011842,Other
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT,C5:GO:BP,-1.0543256696468162,-1.3421160706972315,-1.160518060937514,0.748867417705087,0.4549957981460653,0.7264162786702552,Other
GOBP_RESPONSE_TO_X_RAY,C5:GO:BP,1.083707687873478,1.3012792284284005,-0.6793744512003314,0.748867417705087,0.6154313830596024,0.989368521115848,Other
GOBP_VIRAL_RELEASE_FROM_HOST_CELL,C5:GO:BP,-1.0848743829001517,-0.5155420896888833,0.907062237098408,0.748867417705087,0.9999710068529256,0.9261607407350412,Other
GOCC_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS,C5:GO:CC,-1.06406110579966,-1.1533863463794884,-1.4236412467605282,0.748867417705087,0.6776895517156201,0.5124921369345989,Other
GOCC_CUL2_RING_UBIQUITIN_LIGASE_COMPLEX,C5:GO:CC,-1.0848197327348776,-1.1897638066417686,-1.4413582145400858,0.748867417705087,0.6886915697187179,0.5939861940368515,Other
GOCC_NURD_COMPLEX,C5:GO:CC,-1.094208781004502,-0.6269922332925233,0.8910121268034431,0.748867417705087,0.9832721099313544,0.9277247361468726,Other
GOMF_MONOCARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,C5:GO:MF,1.079541666638478,-1.122270495144568,1.1743707754520585,0.748867417705087,0.7357337460374425,0.7509718422775871,Other
GOMF_PEPTIDASE_INHIBITOR_ACTIVITY,C5:GO:MF,-1.0733333532788474,1.1010978325435583,1.200076475757854,0.748867417705087,0.7339782716334465,0.7253604690347034,Other
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,C2:CP:REACTOME,-1.072962020334385,0.9368922391529176,0.7141019058546465,0.748867417705087,0.852076445618845,0.9921808612169802,Other
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE,C2:CP:REACTOME,1.0948077716511349,1.3475943916688344,1.498582015891874,0.748867417705087,0.6031120989475124,0.5815632387124503,Other
REACTOME_RHOH_GTPASE_CYCLE,C2:CP:REACTOME,-1.08500480152824,-1.6231060387395126,-1.1137814251510096,0.748867417705087,0.33963636551668863,0.8071534591298548,Other
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,C2:CP:REACTOME,-1.0844111707157156,-1.2384425836946449,-0.7408987703155325,0.748867417705087,0.6531859821082033,0.9803281425788126,Other
GOCC_U5_SNRNP,C5:GO:CC,-1.090290204554888,0.6307907629561811,-0.7650969363445362,0.7494206478536142,0.983662043715528,0.9746609028088418,Other
GOBP_LIMBIC_SYSTEM_DEVELOPMENT,C5:GO:BP,-1.063195921384732,-1.298633167190289,-1.0683213828800326,0.7500067475739406,0.5442705278444095,0.8213493601103073,Other
GOBP_NEURONAL_ION_CHANNEL_CLUSTERING,C5:GO:BP,-1.0966818907269218,-1.0090686007257648,1.1005391913513445,0.7500067475739406,0.8107987251936922,0.8240847876324806,Synaptic
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,C2:CP:REACTOME,-1.0672752934746723,-1.3590527453834558,-1.303449306720771,0.7500067475739406,0.5414645937846654,0.6713889434636579,Synaptic
GOBP_RESPONSE_TO_MISFOLDED_PROTEIN,C5:GO:BP,1.080758747175685,0.9074181608639416,1.3500280066445427,0.7505574415470125,0.854867993084246,0.6726140369202914,Other
GOBP_HIPPO_SIGNALING,C5:GO:BP,1.0604308397963047,-0.9531970051530414,-0.8105669947677552,0.7518867121087107,0.8397090900178908,0.9746609028088418,Other
GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY,C5:GO:BP,-1.0779658783950243,-0.7244943602215588,0.8113985643358488,0.7518867121087107,0.9686511027329228,0.9709050872166792,OxPhos/mito
GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,C5:GO:BP,-1.0801158284204353,-1.0333010609193296,-0.8964460241927008,0.7518867121087107,0.7939362899367213,0.9277247361468726,Other
GOBP_REGULATION_OF_ANOIKIS,C5:GO:BP,-1.0928147770554957,-1.4900588122698477,-0.8119123885653485,0.7518867121087107,0.4989528646547772,0.9538630689961388,Other
GOCC_APICAL_PART_OF_CELL,C5:GO:CC,-1.0463019893787031,-1.4000524637809728,-1.069409910325411,0.7518867121087107,0.32168426661237415,0.8049758518369591,Other
GOMF_BETA_TUBULIN_BINDING,C5:GO:MF,-1.0744534785884046,-1.049735540438922,-0.8053869152615712,0.7518867121087107,0.7787476835155525,0.9743572101398196,Other
GOMF_CYTOKINE_BINDING,C5:GO:MF,1.0652283429897684,1.2415703252939914,1.7873291238719156,0.7518867121087107,0.6231473621591995,0.26892161485726723,Other
GOMF_FERROUS_IRON_BINDING,C5:GO:MF,-1.0863447916565243,0.9634797574871056,0.9493214805620666,0.7518867121087107,0.8295456286971614,0.9112395531983284,Other
GOMF_L_ASCORBIC_ACID_BINDING,C5:GO:MF,-1.086471808623629,1.225324060905553,0.9392545280085126,0.7518867121087107,0.6645026287632221,0.9134566075578407,Other
GOMF_RIBOSOMAL_LARGE_SUBUNIT_BINDING,C5:GO:MF,1.0842694077486432,0.8419479221139673,-1.0601980830237967,0.7518867121087107,0.8970164376458386,0.8497633006366115,Other
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,C2:CP:REACTOME,-1.0756139221002952,-1.1478586206764572,-0.8870228913219694,0.7518867121087107,0.7224873557465069,0.9306465222369952,Other
REACTOME_CELL_CELL_COMMUNICATION,C2:CP:REACTOME,1.049757099506034,-0.8623446615570528,-1.020620609081067,0.7518867121087107,0.9250617058972348,0.8674420305635115,Other
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION,C2:CP:REACTOME,-1.0943160442754902,NA,NA,0.7518867121087107,NA,NA,Translation
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,C2:CP:REACTOME,-1.044741045238251,-0.8594631384636522,-1.108040439106872,0.7518867121087107,0.954157335630204,0.7509718422775871,Other
REACTOME_RHOC_GTPASE_CYCLE,C2:CP:REACTOME,1.0542591704484054,1.0299469910403678,-0.7728476695059848,0.7518867121087107,0.784307787436539,0.980636627952824,Other
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1,C2:CP:REACTOME,-1.0943160442754902,NA,NA,0.7518867121087107,NA,NA,Translation
GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY,C5:GO:BP,-1.0850488551257276,-0.6372032355048662,-0.5947165295124393,0.7538842725917458,0.9843508656571984,0.9980893650724948,Other
GOBP_ACID_SECRETION,C5:GO:BP,-1.0843993897621689,-1.157048816592985,-0.9843777313604176,0.7541054694768123,0.7202302367838801,0.8986779518368151,Synaptic
GOBP_ADULT_BEHAVIOR,C5:GO:BP,-1.0559566666566356,-0.9782839510400382,-1.569451448815745,0.7541054694768123,0.8285570310143966,0.30357961804304384,Synaptic
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT,C5:GO:BP,1.0866274922279,-0.938119587001006,0.5648237591283161,0.7541054694768123,0.8425009202063267,0.9980893650724948,Other
GOBP_MELANOSOME_ASSEMBLY,C5:GO:BP,-1.0844055145875424,-1.4567206449026449,-1.233218697648734,0.7541054694768123,0.5302563611912848,0.7378049177393371,Other
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,C5:GO:BP,1.047678030110517,0.9854552475020476,-0.7577436572882157,0.7541054694768123,0.8209560479235958,0.9906262392874776,Other
GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS,C5:GO:BP,1.0423693790079778,-1.0022913456887423,0.7909225847645315,0.7541054694768123,0.8120880105628606,0.9928461995202672,Other
GOCC_ASYMMETRIC_GLUTAMATERGIC_EXCITATORY_SYNAPSE,C5:GO:CC,-1.085272710285944,-0.9677131927331396,-0.6934790530077052,0.7541054694768123,0.8263314437074387,0.9810214049303412,Synaptic
GOMF_POLYPEPTIDE_CONFORMATION_OR_ASSEMBLY_ISOMERASE_ACTIVITY,C5:GO:MF,1.0527061536383728,-0.9302592480329844,-1.347401609413536,0.7541054694768123,0.8631305244184029,0.6103241883824215,Other
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS,C2:CP:REACTOME,-1.0762106993228722,-0.8678214701108495,-0.6028071465379561,0.7541054694768123,0.8837482268477992,0.9980893650724948,Other
GOCC_NUCLEAR_REPLICATION_FORK,C5:GO:CC,1.0775065880274293,1.0505753594722205,0.5211439787161444,0.7542259280279204,0.7787476835155525,0.9980893650724948,Other
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,C2:CP:REACTOME,-1.0493018705584494,-1.2439609312897295,-0.8644840361288981,0.7548486874069125,0.5650016305624925,0.9654297641577256,Other
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,C2:CP:REACTOME,1.0859910107115294,-0.7723943225580409,-1.3407341120308065,0.7548486874069125,0.9328290503272084,0.67389902839022775,Other
REACTOME_PTEN_REGULATION,C2:CP:REACTOME,-1.0488811309848671,-1.0798892071097836,-0.6265328452169533,0.7548486874069125,0.7430262061220931,0.9984149779100284,Other
GOBP_AMIDE_BIOSYNTHETIC_PROCESS,C5:GO:BP,-1.0527769225418624,-0.9836295979402676,-1.1983230844252435,0.7548525960816629,0.8234317748636004,0.7115297468888998,Other
GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS,C5:GO:BP,-1.0694649420306317,1.2186279584887751,1.0535871531590115,0.7548525960816629,0.6451905665676111,0.83708027340023194,Synaptic
GOBP_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION,C5:GO:BP,1.0716835162598704,-0.6605240324265097,-1.250149050885839,0.7548525960816629,0.9800213310903484,0.7252323979720617,Other
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION,C5:GO:BP,-1.0879549907911883,NA,NA,0.7548525960816629,NA,NA,Other
GOBP_DENTATE_GYRUS_DEVELOPMENT,C5:GO:BP,-1.079793235397256,-0.7137715573542032,-1.099831682276586,0.7548525960816629,0.960255351845214,0.8250931861945232,Synaptic
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,C5:GO:BP,-1.0570983740924231,-0.8272953284056025,0.8241718118473459,0.7548525960816629,0.9388571692256796,0.977153879558247,OxPhos/mito
GOBP_MUSCLE_ORGAN_DEVELOPMENT,C5:GO:BP,-1.0467675403144303,-0.9368200246192618,-1.001125345477606,0.7548525960816629,0.8734684221378561,0.8858734053030275,Other
GOBP_OLIGODENDROCYTE_DEVELOPMENT,C5:GO:BP,-1.0724707161034348,-0.937729404345254,-1.1575944584175977,0.7548525960816629,0.8446444116579802,0.7659089825173895,Other
GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION,C5:GO:BP,-1.0361193820279715,-0.9506203839889344,0.9368443153794888,0.7548525960816629,0.8730866550864687,0.9499905974298004,Other
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE,C5:GO:BP,-1.0424038005202927,-0.851101445574471,0.9274481508914676,0.7548525960816629,0.9574608252814204,0.9432908033522764,Other
GOBP_REGULATION_OF_NEUROGENESIS,C5:GO:BP,-1.0418643530496088,-1.387678941650723,-1.2077329816629894,0.7548525960816629,0.3159183963155386,0.6605068110238008,Other
GOBP_REGULATION_OF_ORGANIC_ACID_TRANSPORT,C5:GO:BP,-1.0694488417108476,-1.2960648170782858,0.9723018318363412,0.7548525960816629,0.6016899651826825,0.9026159706306766,Other
GOBP_TRABECULA_MORPHOGENESIS,C5:GO:BP,1.0702677984500164,-0.8335719243105657,1.7583141117445669,0.7548525960816629,0.903872884521189,0.3092213348081396,Other
GOCC_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX,C5:GO:CC,1.0835260346056843,NA,NA,0.7548525960816629,NA,NA,Other
GOMF_ABC_TYPE_TRANSPORTER_ACTIVITY,C5:GO:MF,-1.0712844864001256,-1.795642341807005,-1.1652553870199165,0.7548525960816629,0.15708335800714554,0.7593313201420374,Other
GOMF_DYNEIN_COMPLEX_BINDING,C5:GO:MF,-1.081501449467796,-0.7569992094581399,0.9971687061191888,0.7548525960816629,0.9432462560534238,0.8890643196016452,Synaptic
GOMF_GROWTH_FACTOR_RECEPTOR_BINDING,C5:GO:MF,-1.0587825761820162,-0.9232755903387344,-1.23963353517134,0.7548525960816629,0.8617427173343218,0.7006305483749967,Other
GOMF_METAL_ION_SENSOR_ACTIVITY,C5:GO:MF,-1.0844073525476714,0.9518301054019406,0.9318721000787998,0.7548525960816629,0.8312343301340525,0.9144652276485848,Synaptic
GOMF_NAD_BINDING,C5:GO:MF,-1.067126773851152,-1.034363215597185,-1.233149401249035,0.7548525960816629,0.7933379203515278,0.7225793421580605,OxPhos/mito
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL,C2:CP:REACTOME,-1.084950230043466,-1.2372572882836117,-1.2482621962118852,0.7548525960816629,0.674113357668095,0.7269505714335525,Other
REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION,C2:CP:REACTOME,-1.088047331416529,-0.7939199632852848,0.727100688685534,0.7548525960816629,0.9223235003781908,0.9787164142793376,Other
REACTOME_LONG_TERM_POTENTIATION,C2:CP:REACTOME,1.0715461625807703,1.7794309905761327,1.4001369752416923,0.7548525960816629,0.23564959779021832,0.628787765658786,Other
REACTOME_REGULATION_OF_BACH1_ACTIVITY,C2:CP:REACTOME,-1.0899591882194108,-1.150069747619599,1.4097445233724974,0.7548525960816629,0.7280334072490305,0.6458760756513565,Other
REACTOME_SIGNALING_BY_ERBB2,C2:CP:REACTOME,1.059170203180128,-0.9328145648868648,-1.2657787426748932,0.7548525960816629,0.8523434782408341,0.685047380244296,Other
REACTOME_SOMITOGENESIS,C2:CP:REACTOME,-1.0706294323801626,-0.999205501025838,1.3924770934528363,0.7548525960816629,0.8126544404599313,0.6103241883824215,Other
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,C2:CP:REACTOME,1.0711536561733148,0.8890114176858096,0.7559084608074017,0.7548525960816629,0.8730866550864687,0.977153879558247,Other
REACTOME_MITOTIC_G2_G2_M_PHASES,C2:CP:REACTOME,-1.0485610651456252,-1.2134125880910127,-1.1247720269247106,0.7558372345355603,0.5889208648837921,0.7487316258011842,Other
GOBP_ORGANELLE_MEMBRANE_FUSION,C5:GO:BP,-1.052137131229993,-0.9559131087944184,-1.2306668348477408,0.7558914592024124,0.8441275747852609,0.67389902839022775,Synaptic
GOBP_INSULIN_METABOLIC_PROCESS,C5:GO:BP,-1.0864112540265791,-0.5503658283548771,NA,0.756075071887871,0.992425929316319,NA,Other
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX,C2:CP:REACTOME,-1.0731181852620348,1.0355037851452455,1.132479763199706,0.756075071887871,0.7901527768052299,0.7838208274298369,Other
REACTOME_NEURONAL_SYSTEM,C2:CP:REACTOME,-1.0378812229648962,-1.1937077164409944,-1.041321203975031,0.756075071887871,0.5634345862470862,0.8304947894563941,Synaptic
GOBP_AMINO_ACID_CATABOLIC_PROCESS,C5:GO:BP,1.0485549305368822,1.312415916570804,0.8494572467704989,0.7571484180226813,0.5436113828385322,0.9654222330799228,Other
GOBP_DENDRITIC_SPINE_MAINTENANCE,C5:GO:BP,1.0713353859619963,0.5746103918983527,-0.8919831337693004,0.7571690376374625,0.9936967704049036,0.9291198257427952,Other
GOBP_DIGESTIVE_SYSTEM_PROCESS,C5:GO:BP,-1.0677624035287814,-1.26976247059503,-0.8444145150812533,0.7571690376374625,0.6108599970327877,0.9538630689961388,Other
GOBP_MITOTIC_SISTER_CHROMATID_COHESION,C5:GO:BP,1.068893496708491,-0.8335455540494587,-0.5095308858645293,0.7571690376374625,0.9059455917378076,0.9980893650724948,Other
GOBP_NEGATIVE_REGULATION_OF_DNA_REPLICATION,C5:GO:BP,1.0773943329403095,0.7971062494033814,0.7254693705913127,0.7571690376374625,0.9273654728601968,0.9802287943992948,Other
GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,C5:GO:BP,1.0674826591615647,0.9195032211123004,0.6299217012654145,0.7571690376374625,0.8524464432263359,0.9980893650724948,Other
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS,C5:GO:BP,-1.043925430676191,-1.342387656537705,-0.803902001048325,0.7571690376374625,0.44270557579910097,0.980982854981562,Other
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS,C5:GO:BP,-1.0473428228329655,-1.2031222280591478,0.9000344988123214,0.7571690376374625,0.6275068844571604,0.9390708209836384,Other
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY,C5:GO:BP,1.0681907057238305,0.8136396526085764,0.7679750069526576,0.7571690376374625,0.927495184747119,0.977153879558247,Other
GOBP_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,C5:GO:BP,-1.0458730605659772,-1.0945252069812694,0.906479877155978,0.7571690376374625,0.7174436432845613,0.9516548641189352,Other
GOCC_INTRACILIARY_TRANSPORT_PARTICLE,C5:GO:CC,1.0687829761904517,0.90774273269296335,0.9642406746910976,0.7571690376374625,0.8617427173343218,0.9030888770248896,Other
GOCC_PHAGOCYTIC_VESICLE,C5:GO:CC,-1.0514815995398037,-1.0283474123187353,0.8394448073531887,0.7571690376374625,0.7933379203515278,0.977153879558247,Other
GOMF_METAL_CATION_PROTON_ANTIPORTER_ACTIVITY,C5:GO:MF,1.0692853932443176,-0.7866772799577438,1.3657287833425784,0.7571690376374625,0.9315169503913526,0.6713889434636579,Other
GOMF_RNA_EXONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS,C5:GO:MF,1.059036158868968,0.7386332105164427,-0.904501099768692,0.7571690376374625,0.9681376401039874,0.9277247361468726,Other
HALLMARK_TNFA_SIGNALING_VIA_NFKB,H:,-1.0541077720569385,-0.8354209396497686,1.0030862721054803,0.7571690376374625,0.9337334787355104,0.8860947807280569,Other
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,C2:CP:REACTOME,-1.079643423690032,0.785251751568388,-0.8158290142911973,0.7571690376374625,0.9341821215495036,0.9538630689961388,Other
GOBP_MUSCLE_CONTRACTION,C5:GO:BP,-1.0460506326551609,-1.092606928484697,-0.8578943191048984,0.7575365025599515,0.7153983714699824,0.977153879558247,Other
GOBP_NEURAL_RETINA_DEVELOPMENT,C5:GO:BP,-1.0629573122010576,-1.2446875853096326,-1.3715988533312475,0.7575365025599515,0.61943426836815485,0.623578674564976,Synaptic
GOBP_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM,C5:GO:BP,-1.0699818515954709,-0.6945400401671666,-1.226620101259606,0.7575365025599515,0.9746608623880082,0.7227732875091964,Other
REACTOME_INSULIN_PROCESSING,C2:CP:REACTOME,-1.0716566753981305,0.7261743251731181,-1.3007177321471697,0.7575365025599515,0.9665645959368636,0.6960361703314506,Other
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,C5:GO:BP,1.0433893581897338,-0.8997972791406766,-1.202429476895387,0.7580803142036989,0.8939622137466713,0.7146032728997577,Other
GOBP_MICROTUBULE_BASED_TRANSPORT,C5:GO:BP,1.030723733695855,0.9360788794583504,-1.137874219695521,0.7582586476977993,0.8858957658094841,0.7264162786702552,Other
GOBP_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT,C5:GO:BP,-1.0660562698180411,-1.099937062192082,-1.006031787505148,0.7582586476977993,0.7507528706374795,0.8858734053030275,Other
GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,C5:GO:BP,-1.070441182402935,-1.7234995890950853,-1.2799564710544462,0.7582586476977993,0.2424375009907896,0.7094498450755667,Other
