gene,spearman_rho,pval,n_expressing,pval_fdr,abs_rho
MRPL44,-0.15630252081859156,0.07131240200090644,44,0.3398763333458839,0.15630252081859156
LOC642776,0.15629162882585604,0.07133237051131915,118,0.3399048948287212,0.15629162882585604
CBX6,0.1562732038335173,0.0713661597359539,102,0.3399453625144611,0.1562732038335173
MAST1,0.15627175463884255,0.07136881793507005,123,0.3399453625144611,0.15627175463884255
PRDM2,-0.15625678775251386,0.07139627578142349,123,0.3400037697988208,0.15625678775251386
PROCR,-0.1562498318719613,0.07140903976532119,79,0.3400037697988208,0.1562498318719613
RACGAP1,-0.1562420838300512,0.07142325953533313,66,0.34000491195123056,0.1562420838300512
CASQ2,0.15621844108175054,0.07146666460770337,19,0.3401449608461749,0.15621844108175054
ZNF382,0.1561871957023135,0.07152405992149846,92,0.3402403199200904,0.1561871957023135
LOC105375030,0.15617932723332442,0.07153851956672548,11,0.3402403199200904,0.15617932723332442
LOC105377120,0.15617932723332442,0.07153851956672548,11,0.3402403199200904,0.15617932723332442
DUSP19,0.15617000039396373,0.07155566228164544,38,0.3402403199200904,0.15617000039396373
TRIOBP,-0.15616946414049906,0.07155664801575849,92,0.3402403199200904,0.15616946414049906
POLR1D,-0.15614762574692714,0.07159680041194039,85,0.3403646956252545,0.15614762574692714
LBH,-0.15613437391601923,0.07162117432209097,47,0.34038993209830537,0.15613437391601923
EAF2,-0.15612952180346343,0.07163010042675576,70,0.34038993209830537,0.15612952180346343
ANKRD26P3,0.15611784978906915,0.07165157633652043,51,0.34042547139685747,0.15611784978906915
ANKRD34A,-0.15610575549026134,0.07167383472955191,31,0.3404482583715767,0.15610575549026134
PSME3,-0.15610003282355087,0.0716843686986902,103,0.3404482583715767,0.15610003282355087
LOC105377097,0.15607043297903342,0.07173887447818304,19,0.3406397393409977,0.15607043297903342
GSTT2B,-0.15606292851903567,0.07175269868195927,42,0.3406397393409977,0.15606292851903567
BAZ2B,0.15604322786774888,0.0717890001432563,126,0.34074556449729443,0.15604322786774888
UNQ6494,0.15602366336120652,0.07182506545585308,40,0.3408445268009433,0.15602366336120652
UBFD1,-0.15601671449807653,0.07183787855687,82,0.3408445268009433,0.15601671449807653
LOC105369345,-0.1560060101699296,0.07185762003171188,100,0.3408716943224624,0.1560060101699296
ZNF524,-0.15598409048100245,0.07189805916357049,42,0.34099701577948477,0.15598409048100245
CCDC33,0.15595444672459613,0.07195277756274071,27,0.3411899986553747,0.15595444672459613
STRADA,-0.15593906559387127,0.07198118235214247,114,0.3412422093424172,0.15593906559387127
MARCH11,0.15593329052728414,0.07199184968282318,108,0.3412422093424172,0.15593329052728414
LINC01122,-0.15591200162973806,0.07203118421903346,115,0.3413621261479175,0.15591200162973806
FHL3,-0.15590298207428951,0.07204785449212259,48,0.3413746092154517,0.15590298207428951
TIAL1,-0.15588702813874325,0.07207734878991827,115,0.3414478379274644,0.15588702813874325
RAD1,-0.1558463322700395,0.072152628172321,68,0.3415892775586003,0.1558463322700395
CYP4V2,-0.1558410170921032,0.07216246490786912,68,0.3415892775586003,0.1558410170921032
RPL37AP5,-0.15583921321208327,0.07216580357356148,21,0.3415892775586003,0.15583921321208327
LOC102723895,0.15583491664482296,0.07217375627001191,18,0.3415892775586003,0.15583491664482296
DMKN,0.15583267584954938,0.07217790413340897,29,0.3415892775586003,0.15583267584954938
KIAA1644,0.15582070776790874,0.07220006112888357,98,0.3415892775586003,0.15582070776790874
SLC35F1,0.15581775908687248,0.07220552098716189,123,0.3415892775586003,0.15581775908687248
BEX5,0.15579212887296295,0.07225299267111324,115,0.3417219325991025,0.15579212887296295
LOC101929231,0.15578744933222663,0.07226166273414679,86,0.3417219325991025,0.15578744933222663
SPRED1,-0.15576910082760959,0.07229566622368477,119,0.34181627103931517,0.15576910082760959
HMGB1P21,-0.15569907073054307,0.07242556522581899,12,0.3423638817992504,0.15569907073054307
LOC105370756,0.15567641858896125,0.07246762315124805,11,0.3424961256629428,0.15567641858896125
KRCC1,-0.15563740555190975,0.07254010446596501,69,0.3427034304528919,0.15563740555190975
LOC105376166,0.15563463134325517,0.07254526083008951,19,0.3427034304528919,0.15563463134325517
PTPN12,-0.15562432482041064,0.07256441994851014,114,0.3427034304528919,0.15562432482041064
NAGPA,-0.155622480166885,0.07256784946475858,81,0.3427034304528919,0.155622480166885
LOC105369770,0.15561347752777438,0.07258458874326322,12,0.3427159353183663,0.15561347752777438
ADCK3,-0.1555875252559598,0.07263286122598651,82,0.3428370247948236,0.1555875252559598
TLCD2,-0.15558453375377582,0.0726384272343952,34,0.3428370247948236,0.15558453375377582
CCDC105,0.1555611686912947,0.07268191229797946,11,0.34297570605338734,0.1555611686912947
LOC105369690,-0.1555388355111635,0.07272349659705835,20,0.3431053658073823,0.1555388355111635
PLCL2,0.15552770572179436,0.07274422740998261,124,0.343136608773892,0.15552770572179436
CPSF3,-0.15547711926566044,0.07283851212954318,96,0.34345478436187266,0.15547711926566044
LOC105378419,-0.1554763624650746,0.07283992342989758,45,0.34345478436187266,0.1554763624650746
ZP2,0.1554473260165175,0.07289408802319218,12,0.34364355782362027,0.1554473260165175
ACTR8,-0.15542664232557477,0.0729326912503449,59,0.34368781193361725,0.15542664232557477
GKAP1,0.155415408857022,0.07295366388310483,91,0.34368781193361725,0.155415408857022
HSPA1L,0.15541202436241888,0.0729599836145649,26,0.34368781193361725,0.15541202436241888
LOC102724739,0.15541201530106508,0.07296000053506295,33,0.34368781193361725,0.15541201530106508
FABP5,-0.15539767730668558,0.07298677821590509,87,0.3437473727709193,0.15539767730668558
TTC26,0.15538238100508867,0.07301535439822526,87,0.34381537934544754,0.15538238100508867
FBN1,0.15535184602170976,0.07307242618380444,116,0.34401751397915364,0.15535184602170976
TPM3P5,-0.1553385524101957,0.07309728404272056,37,0.3440553269447956,0.1553385524101957
CORO1C,-0.15533242136034378,0.0731087508593686,126,0.3440553269447956,0.15533242136034378
PRDX6,-0.15530826282822827,0.07315394838534653,90,0.3442014274869439,0.15530826282822827
RBMS1P1,-0.15529020298592075,0.07318775080150694,40,0.3442938660045358,0.15529020298592075
TRAF7,-0.155281761886249,0.07320355424990037,55,0.34430161340395027,0.155281761886249
LOC105373017,-0.15526606982241906,0.07323294030581348,12,0.3443315143976505,0.15526606982241906
PIGN,0.15526324717219225,0.07323822721019062,91,0.3443315143976505,0.15526324717219225
CD180,-0.15525320594941824,0.07325703720895191,17,0.34435338267470417,0.15525320594941824
LOC102724594,-0.15523562437113542,0.07328998179646806,35,0.3444416709704154,0.15523562437113542
DEAR,-0.15522579066817496,0.07330841353949082,12,0.3444617321665294,0.15522579066817496
ZNF687,-0.15519175552389394,0.07337223605082875,24,0.3446950266548592,0.15519175552389394
TMTC1,0.1551823470552737,0.07338988668268531,127,0.3447113623038991,0.1551823470552737
TRAPPC3,-0.1551231346600023,0.07350105011818993,98,0.3451233960980657,0.1551231346600023
TTC29,0.15511955267224037,0.07350777919046171,55,0.3451233960980657,0.15511955267224037
CLIC2,-0.15511295184579377,0.07352018071559879,35,0.3451233960980657,0.15511295184579377
PRCP,-0.1550751734685226,0.0735911906634884,92,0.3453900710395024,0.1550751734685226
GADD45GIP1,-0.1550630661057791,0.07361395993914177,107,0.3454302758402213,0.1550630661057791
FMO5,0.15504482742611225,0.07364827060624021,80,0.3454736655607515,0.15504482742611225
SYNGR4,-0.155043049397398,0.07365161613142948,21,0.3454736655607515,0.155043049397398
ACTG1P23,-0.1550261535876403,0.07368341328815084,19,0.34553218835058574,0.1550261535876403
LOC105374825,0.1550201451305167,0.07369472360956457,24,0.34553218835058574,0.1550201451305167
DZIP1L,-0.15501377616674714,0.07370671408095222,42,0.34553218835058574,0.15501377616674714
LNX1,-0.1549653385012427,0.0737979564200545,86,0.34589239931602034,0.1549653385012427
MAPT,0.1549578896804288,0.07381199590683547,127,0.34589239931602034,0.1549578896804288
ZNF667-AS1,0.15494008936404727,0.07384555456530638,90,0.3459829960668111,0.15494008936404727
HS1BP3,-0.15489824643204353,0.07392448895596826,52,0.34625318538765953,0.15489824643204353
LOC105374524,0.15489092370945118,0.07393830987768689,77,0.34625318538765953,0.15489092370945118
