gene,gwas_zstat,gwas_p,upper_sst_spec,deep_sst_spec,total_sst_spec,upper_fraction,upper_gwas_score,is_scz_gwas
CLC,1.2917,0.098236,0.0337934325,0.058513392000000004,0.19309383850000003,0.1750104133954538,0.04365097676025,False
EPC1,0.71319,0.23786,0.061200262500000005,0.057170159799999995,0.13232500630000002,0.4624996001228227,0.043647415212375,False
RAB34,0.42593,0.33508,0.102413798,0.044311461499999996,0.17816944850000002,0.5748112196687862,0.04362110898214,False
DDIT3,1.0186,0.15419,0.042794441499999995,0.0525891797,0.1033616116,0.41402645370517804,0.043590418111899995,False
SERINC1,0.6419,0.26047,0.0678916325,0.07500572400000001,0.15827464450000003,0.4289482545639202,0.04357963890175,False
TMED2,0.96238,0.16793,0.0452628368,0.0609266482,0.1187130565,0.38127934815661996,0.043560048879584,False
ADIG,1.5395,0.061838,0.028287005,0.11234282849999999,0.1406298335,0.20114512188482397,0.043547844197500005,False
CCDC144A,0.8366,0.20141,0.0520403052,0.0607218172,0.1301296259,0.39991127954207084,0.04353691933032,False
TSC22D1,0.90203,0.18352,0.0482402861,0.0649077513,0.1291435869,0.37353992759511934,0.043514185270783004,False
SYT7,1.831,0.033547,0.0237632038,0.0572396945,0.09035119339999999,0.26300929634428055,0.0435104261578,False
ADGRL4,1.5437,0.061327,0.028183934339999998,0.04362034896,0.073455308,0.38368819228148904,0.043507539440658,False
TTC39A,1.0419,0.14872,0.0417374746,0.15832133699999998,0.23774004259999998,0.17555929637912834,0.04348627478574,False
TDP1,0.87662,0.19035,0.0495482557,0.0655103607,0.1283800504,0.3859498071983932,0.043434991911734,False
RNF40,0.83316,0.20238,0.052062322300000005,0.07094551310000001,0.139356395,0.3735911961557272,0.043376244447468,False
PITPNM3,0.6746,0.24996,0.0642977675,0.09737738450000001,0.1717463484,0.3743763293892542,0.043375273955500004,False
TICRR,0.76471,0.22222,0.0567124494,0.0542224113,0.1374448217,0.41261976041400766,0.043368577180674,False
ZMPSTE24,0.95353,0.17016,0.045478453200000005,0.0587707066,0.1162097325,0.3913480585629952,0.043365069479796,False
KIAA0753,0.84183,0.19994,0.05151057529999999,0.0554130421,0.11928622470000001,0.4318233344172555,0.04336314760479899,False
ACOT6,0.86848,0.19257,0.0499149431,0.0713036266,0.13236980529999998,0.3770870780301738,0.043350129783488,False
SELP,1.0374,0.14977,0.0417821848,0.10986066370000001,0.15783829060000001,0.2647151375066906,0.043344838511520004,False
SFXN1,0.81126,0.20861,0.053425984800000006,0.0641002896,0.13123771999999997,0.40709321070192334,0.04334236442884801,False
UGT2B15,0.57094,0.28402,0.075905392,0.125685053,0.223164471,0.3401320634053796,0.04333742450848,False
CALHM2,1.8214,0.03427,0.023786652499999998,0.0244100122,0.0509040623,0.4672839735228754,0.04332500886349999,False
GRK7,1.4026,0.080374,0.030887580400000003,0.0506981169,0.08888869830000001,0.3474860245534724,0.043322920269040006,False
OR56A4,1.0762,0.14093,0.040254533,0.06264587799999999,0.12081883800000001,0.33318093160273565,0.0433219284146,False
SRP14,0.90353,0.18312,0.0479268446,0.0655393809,0.1264695881,0.3789594425033159,0.043303341901438,False
DNASE1,0.89641,0.18502,0.048299963599999995,0.06251187200000001,0.12587052189999998,0.38372736420663084,0.043296570370675996,False
PKD1,0.89695,0.18487,0.04826250990000001,0.0676968007,0.12894393659999998,0.37429065043761056,0.04328905825480501,False
RASA2,0.79711,0.21269,0.0543046966,0.0687345594,0.13878123499999998,0.3912971130426964,0.043286816706826,False
METRN,2.037,0.020824,0.021245219599999997,0.0332702867,0.0590552465,0.35975160310269805,0.043276512325199995,False
IL10RA,1.4107,0.079168,0.030671687500000003,0.0288498188,0.06880408749999999,0.44578292677742454,0.04326854955625001,False
SRSF3,1.0453,0.14795,0.0413832907,0.05044941020000001,0.103541618,0.39967784451658844,0.04325795376870999,False
CHCHD10,0.81332,0.20802,0.0531834568,0.0767213296,0.1439333174,0.369500667119342,0.043255169084576,False
SEMA4B,0.79812,0.2124,0.0541883758,0.0688507091,0.1414403994,0.3831180909405718,0.043248826493496005,False
ORC6,1.251,0.10548,0.034571268599999996,0.0323297504,0.07715100989999998,0.4480987176293593,0.04324865701859999,False
DDI2,0.95914,0.16875,0.0450307672,0.08535962999999999,0.1465763642,0.3072171113383368,0.043190810052208005,False
CSTB,1.208,0.11353,0.035742338900000004,0.052614128600000004,0.1003999922,0.3559994190915884,0.043176745391200005,False
PPP2R5C,0.84814,0.19818,0.0509027902,0.06733468819999999,0.1339670304,0.37996505593961427,0.043172692480228,False
GLRB,0.83201,0.2027,0.051889185100000006,0.0634844064,0.12505835599999998,0.41491977633225896,0.043172320895051006,False
NOXO1,0.7564,0.22471,0.0570704121,0.0609373291,0.1331509388,0.4286144177002228,0.04316805971244,False
ORC3,0.726,0.23392,0.0594550535,0.07495369719999999,0.1505403137,0.39494439754179944,0.043164368841,False
PM20D2,0.76285,0.22278,0.0565443964,0.07392493210000001,0.1490204995,0.37944038967605265,0.043134892793740005,False
RMDN3,0.93691,0.1744,0.0460158569,0.0689465095,0.1297390438,0.35468009900655667,0.043112716488179,False
DCAF5,0.91222,0.18083,0.0472389005,0.05802791570000001,0.1190688729,0.39673593399740664,0.043092269814110004,False
EIF4A2,0.76796,0.22126,0.0561108521,0.0694577368,0.1405005522,0.3993639257739515,0.043090889978716,False
GLMP,1.3062,0.095739,0.032982507,0.056954839599999994,0.09899406470000001,0.3331766111428294,0.0430817506434,False
C5orf47,1.2509,0.10549,0.034429356700000004,0.056583632099999996,0.09812418289999998,0.35087534675409776,0.04306768229603,False
AHCYL1,1.2296,0.10942,0.035020417,0.0477623611,0.0936299947,0.37402989407624093,0.0430611047432,False
ESRP2,4.4407,4.4831e-06,0.009695424,0.08653202,0.096227444,0.10075528972794913,0.04305446935679999,False
OR8A1,2.6405,0.0041394,0.0163030644,0.0402745672,0.0598410146,0.27243963874903954,0.0430482415482,False
ZDHHC7,0.98577,0.16212,0.0436485589,0.06409347570000001,0.1229374696,0.35504683024645567,0.043027439906853,False
VAV2,0.31925,0.37477,0.134737817,0.1300819794,0.2914090770999999,0.462366575334108,0.04301504807725,False
CCDC137,1.298,0.097145,0.033128802299999996,0.0564513156,0.09896355589999999,0.33475759837768726,0.043001185385399994,False
SFXN4,0.81812,0.20665,0.0525486305,0.0568897511,0.1246801526,0.4214674862372602,0.04299108558466,False
PTBP1,0.89061,0.18657,0.048249559,0.05994092400000001,0.12063712669999999,0.399956135560049,0.04297153974099,False
BTBD10,0.83382,0.20219,0.0515285954,0.07128316550000001,0.14021669789999996,0.3674925752191745,0.042965573416428,False
TRAK2,0.83414,0.2021,0.0514835146,0.0560599977,0.1221622532,0.421435535539058,0.042944458868444,False
NET1,1.0124,0.15567,0.04238357279999999,0.0748916843,0.13763728050000001,0.3079367206764884,0.04290912910271999,False
MRPL53,1.0734,0.14155,0.039969090299999996,0.0598612811,0.1082795544,0.3691286921291578,0.04290282152801999,False
CSNK1A1,0.9641,0.1675,0.044495247,0.0571177547,0.11494787349999999,0.3870906493977029,0.0428978676327,False
ANGEL2,0.90638,0.18237,0.047306552300000006,0.05434619040000001,0.11480495970000001,0.41206017948717594,0.042877712873674007,False
GSPT1,0.95217,0.17051,0.0450076446,0.0637592139,0.12191169449999997,0.3691823395990941,0.042854928958782,False
ARHGEF28,0.71841,0.23625,0.05964199020000001,0.029117656100000004,0.1395135293,0.42749968765932445,0.04284740217958201,False
ZNF668,0.79369,0.21369,0.05398059,0.061457292799999994,0.1276910841,0.4227436111179512,0.0428438544771,False
DUSP2,2.5806,0.004931,0.0165953066,0.0184058046,0.03768024700000001,0.44042457046526257,0.042825848211960005,False
YTHDC1,0.80419,0.21064,0.053245502,0.0681652752,0.1362698208,0.3907358334179302,0.04281950025338,False
NRG1,0.90176,0.18359,0.047477464,0.0179266397,0.08315265380000002,0.5709675137271444,0.04281327793664,False
UBE2E3,0.95573,0.1696,0.0447795048,0.0516571693,0.1096303872,0.40845887662795743,0.042797116122504,False
PLCD1,1.146,0.1259,0.0373323248,0.03498486209999999,0.07916194060000002,0.4715943610912437,0.04278284422079999,False
BEST3,1.5119,0.065285,0.028256294129999998,0.042191885,0.07863969893,0.359313355906308,0.042720691095147,False
TRIO,0.73532,0.23107,0.058069758000000006,0.0765709489,0.1507440472,0.3852209031044246,0.042699854452560006,False
LTC4S,2.5295,0.0057107,0.016877794600000003,0.020961489300000004,0.039600433600000005,0.4262022676438573,0.042692381440700006,False
IQCD,1.1789,0.11921,0.036200909399999995,0.0370862785,0.08780929390000002,0.4122674012300649,0.04267725209166,False
SART1,0.69433,0.24374,0.0614488962,0.0718090308,0.15039100300000002,0.40859423086632374,0.042665812098546,False
CAB39L,1.0256,0.15255,0.041596751599999995,0.0516840583,0.1090380525,0.3814883946134309,0.04266162844096,False
ASCL1,2.9806,0.0014384,0.01430512732,0.018768229509999998,0.033335774250000005,0.4291223960397439,0.042637862489992,False
DCT,0.6082,0.27153,0.070100313,0.07353033889999999,0.16024154890000003,0.43746652151837745,0.042635010366599994,False
YARS,0.81267,0.2082,0.052450959299999995,0.06521232460000001,0.131294022,0.39949236454954506,0.042625321094330995,False
MAFB,0.28815,0.38662,0.147873835,0.139081044,0.326207912,0.45331161372934453,0.042609845555250006,False
LMO3,1.3265,0.092342,0.0321175244,0.01117946811,0.052977769609999996,0.6062453107489363,0.0426038961166,False
C5orf64,2.6411,0.0041316,0.01612958078,0.002498590462,0.020230671991999998,0.7972834904534198,0.042599835798058,False
SCIN,1.2006,0.11495,0.03548183034,0.0023672891900000004,0.06396753013,0.5546850139108224,0.042599485506203995,False
CD164L2,1.303,0.096283,0.032681898,0.0852821919,0.12289040689999998,0.26594344362936606,0.042584513094,False
DHX8,0.6897,0.24519,0.061743123399999995,0.07547700429999998,0.15118582770000003,0.40839227022335495,0.04258423220897999,False
PNPLA3,1.2151,0.11216,0.0350268534,0.055483742900000015,0.1348003826,0.2598423886075825,0.042561129566340006,False
ERI2,0.93606,0.17462,0.045446253699999994,0.061911875600000006,0.12283082330000002,0.36999063003105337,0.04254042023842199,False
BCR,0.85469,0.19636,0.0497696099,0.0647562574,0.1296456583,0.3838895228163611,0.042537587885430994,False
MAP7,0.76653,0.22168,0.055488726599999996,0.0563822984,0.126364033,0.43911804081150213,0.042533773600698,False
GABARAPL1,0.8852,0.18802,0.048048322,0.067815816,0.1311002692,0.36650055940541115,0.042532374634399996,False
STX2,1.0908,0.13768,0.0389677379,0.058313229300000005,0.11701511719999999,0.3330145611305682,0.04250600850132,False
DCLK2,0.85233,0.19702,0.049864259999999994,0.0442241063,0.1046064347,0.476684442434209,0.04250080472579999,False
B3GALT2,2.9269,0.001712,0.014512223199999999,0.0583994096,0.07852746299999999,0.1848044320494602,0.042475826084079994,False
CABP7,3.055,0.0011252,0.0138998053,0.00218886237,0.01745972177,0.796106918718671,0.0424639051915,False
CHMP7,0.83648,0.20144,0.050756305,0.0724961069,0.13716630180000003,0.3700347996114013,0.0424566340064,False
MBD2,1.1351,0.12817,0.0373963532,0.0580733108,0.10850509359999999,0.34465066992947146,0.04244860051732,False
RBM19,1.09,0.13785,0.0389425732,0.06293498310000001,0.11765817310000003,0.3309806040155147,0.042447404788,False
PTMA,0.97955,0.16365,0.0433315378,0.054913938600000003,0.10764727470000002,0.4025326040139871,0.042445407851990004,False
PAH,1.9484,0.025682,0.02178163585,0.047629850599999995,0.07592694855000001,0.28687621807501174,0.04243933929014,False
PDS5A,0.83111,0.20296,0.0510618118,0.066519258,0.132298014,0.3859605315012514,0.042437982405098,False
APOA2,0.34386,0.36548,0.123387124,0.040960107,0.19799263399999997,0.6231904768740034,0.04242789645864,False
PLD2,1.1401,0.12713,0.0372103065,0.0614554227,0.10998983279999999,0.338306783024767,0.042423470440649994,False
MKNK2,1.399,0.080902,0.030318544200000002,0.0399498562,0.07959996719999998,0.38088639061650276,0.0424156433358,False
TMED5,1.282,0.099921,0.03308183530000001,0.0502275232,0.09419441610000003,0.3512080298356454,0.04241091285460001,False
GDAP2,0.90773,0.18201,0.046699934600000007,0.062193632900000004,0.12330596349999999,0.37873216569935003,0.04239093163445801,False
LLPH,1.0238,0.15295,0.04140320060000001,0.0525435723,0.1064281303,0.38902497378552564,0.04238859677428001,False
CAPNS1,0.98522,0.16226,0.043021911600000004,0.0544652317,0.11649034429999999,0.3693174044468852,0.042386047746552004,False
NRTN,0.67846,0.24874,0.0624283551,0.06993973640000001,0.1436012275,0.43473413275662975,0.042355141801145996,False
CFAP221,1.1133,0.13279,0.0380065451,0.04689977879999999,0.09707365990000001,0.39152273787917613,0.04231268665983,False
FSCB,1.0648,0.14348,0.0397317,0.134616623,0.185269803,0.21445318857493467,0.042306314160000004,False
BIRC5,1.1984,0.11537,0.0353003365,0.061835934099999997,0.1036150953,0.3406871981133043,0.0423039232616,False
ERCC2,0.92921,0.17639,0.04551304639999999,0.07341452940000001,0.1336062638,0.3406505436611123,0.042291177845343995,False
FCRL5,1.1879,0.11744,0.0355730336,0.0719014,0.10747443359999999,0.3309906589728704,0.04225720661344,False
IYD,0.73581,0.23092,0.057422823,0.043232488500000006,0.1391708655,0.4126066385640176,0.04225228739163,False
CYP39A1,1.898,0.02885,0.022245260000000003,0.01516715137,0.048924719969999995,0.4546834404701858,0.042221503480000006,False
CLPX,0.94704,0.17181,0.0445696153,0.0590425882,0.11568571150000001,0.3852646512875533,0.042209208473712,False
PSMD8,0.98807,0.16156,0.0427130542,0.054082406900000005,0.10739453,0.3977209472400503,0.042203487463394,False
ANXA10,1.7396,0.040963,0.0242565087,0.022908172200000004,0.1025155147,0.2366130509219401,0.04219662253452,False
ZNF740,0.83309,0.2024,0.050648805299999995,0.07483798829999999,0.1393008646,0.3635928997672567,0.042195013207376994,False
COL9A3,1.2548,0.10477,0.0336084898,0.01587483144,0.05827120484000001,0.576759823179932,0.04217193300104,False
PILRA,0.73254,0.23192,0.057560266400000004,0.0608138228,0.1335645665,0.430954615496768,0.042165197548656004,False
AMPH,0.74408,0.22841,0.05663452719999999,0.08905687950000002,0.1600148464,0.353932953561239,0.04214061899897599,False
ADAM29,0.97607,0.16452,0.04316638186,0.08013429899999999,0.14575559985999997,0.2961559068842764,0.0421334103420902,False
ASPG,1.6222,0.052375,0.02596912983,0.110349737,0.15916633152999998,0.16315718016724717,0.042127122410226,False
SYNJ2BP,0.87706,0.19023,0.0480246916,0.05611080350000001,0.11897314109999998,0.4036599450596502,0.042120536014696,False
MSMP,0.62317,0.26659,0.067574206,0.1147295953,0.2631447703,0.25679478989060495,0.04211021795302,False
IRX4,0.93639,0.17454,0.044960383,0.17960748399999998,0.22456786699999998,0.2002084430004405,0.04210045303737,False
ELOVL5,1.6429,0.0502,0.025618442,0.0379354928,0.0785016178,0.32634285404497737,0.0420885383618,False
HES6,1.7004,0.044528,0.02474609726,0.0436951693,0.07087973654,0.34912795204924163,0.042078263780904,False
BOLL,5.8263,2.8342e-09,0.007221951000000001,0.034767752400000004,0.0459896011,0.1570344344647947,0.042077253111300006,False
C8orf74,1.3873,0.08268,0.0303279085,0.0648082445,0.100866607,0.3006734280255903,0.04207390746205,False
TBCK,0.69653,0.24305,0.060394459500000004,0.07632934580000002,0.1536309666,0.39311384180277625,0.042066552875535,False
CUL4A,1.1058,0.13441,0.0380337682,0.0502476855,0.10105610329999998,0.37636290098274555,0.042057740875559996,False
ZNF554,0.91329,0.18055,0.046049378300000006,0.0619766801,0.12504989700000002,0.3682480306241276,0.04205643670760701,False
REXO2,0.88475,0.18815,0.0474938802,0.0422125986,0.10637751950000002,0.44646538501022287,0.04202021050695,False
CMTM1,0.98543,0.16221,0.042620652099999996,0.057283915500000004,0.1140537032,0.37368933146574057,0.041999669198902995,False
CYP2C19,1.1514,0.12479,0.0364715089,0.0172842131,0.0733993753,0.4968912712258465,0.04199329534746,False
GLCCI1,0.81142,0.20856,0.05173078700000001,0.07367525739999999,0.1404167138,0.36840904191563556,0.04197539518754001,False
TMC5,3.0673,0.0010799,0.01367975751,0.0180092558,0.04707299480999999,0.2906073336785857,0.041959920210422996,False
BABAM1,0.82126,0.20575,0.051091809099999996,0.07506406060000001,0.14193012070000002,0.35997862080307513,0.041959659141465995,False
STK40,0.8328,0.20248,0.05037681910000001,0.08415472010000001,0.15201727969999998,0.331388768430909,0.04195381494648001,False
GPC2,1.8831,0.029842,0.0222693818,0.00835581856,0.03266922176,0.6816624516983903,0.04193547286758,False
DCHS2,0.71523,0.23723,0.0586051532,0.00558464606,0.07983354811999997,0.7340918020067079,0.041916163723236005,False
USP15,0.97554,0.16465,0.0429519659,0.053844412800000005,0.11066969299999999,0.38810956040150946,0.041901360814086,False
ZNF613,1.2661,0.10274,0.033076449699999996,0.054027334499999996,0.1061844649,0.31149989531095706,0.04187809296517,False
NVL,0.79874,0.21222,0.052429066999999996,0.0662556533,0.1353117767,0.3874686171347863,0.04187719297558,False
NDUFB3,0.85621,0.19594,0.048895814,0.058292366000000005,0.120574717,0.4055229422599433,0.04186508490494,False
NHP2,0.83024,0.2032,0.0504005884,0.0653507675,0.1252307798,0.40246166701582736,0.041844584513216,False
RNF207,0.63989,0.26112,0.06539026240000001,0.07664887849999999,0.15864393530000004,0.4121825538199442,0.04184257500713601,False
PGBD5,1.5037,0.066325,0.027824772199999997,0.0547368597,0.09134639680000001,0.3046072223398306,0.04184010995714,False
TMEM60,0.89952,0.18419,0.0464855585,0.060188718,0.1199239812,0.3876252108614953,0.04181468958192,False
AK2,0.7935,0.21374,0.052686943,0.0658790307,0.1358017293,0.3879696029761824,0.041807089270499996,False
IL10RB,0.86051,0.19475,0.048570425199999996,0.0484160371,0.11184242030000001,0.43427551969742195,0.041795336588852,False
IZUMO4,2.2325,0.012792,0.0187205464,0.025586274300000003,0.050173338700000014,0.3731174142493331,0.041793619838,False
PIGL,0.7026,0.24115,0.0594748349,0.0745220426,0.1516983715,0.39205981126831013,0.04178701900074,False
ESRRB,0.80058,0.21169,0.0521941092,0.0602052885,0.1315020301,0.39690725048358017,0.041785559943336,False
BCKDHB,0.91213,0.18085,0.045770186799999994,0.0539866021,0.1167765089,0.39194686697814096,0.041748360485884,False
PBK,1.8524,0.031981,0.0225355485,0.045406561299999995,0.0887976614,0.25378538291099634,0.0417448500414,False
CDYL2,0.73759,0.23038,0.056567042100000006,0.0685064254,0.14371170549999995,0.3936147156781187,0.041723284582539,False
