query_set,source,term_name,p_value,term_size,intersection_size,intersection
down,REAC,RHO GTPase cycle,0.6757897598695108,370,6,"PLD1,VAV2,TFRC,RASGRF2,GIT2,FARP1"
down,REAC,mRNA 3'-end processing,0.6757897598695108,47,1,RNPS1
down,REAC,Respiratory electron transport,0.6757897598695108,111,2,"UQCC2,NDUFS2"
down,REAC,Regulation of actin dynamics for phagocytic cup formation,0.6757897598695108,47,1,VAV2
down,GO:CC,peroxisomal matrix,0.6758071875613683,39,1,GSTK1
down,GO:CC,ionotropic glutamate receptor complex,0.6758071875613683,39,1,CACNG8
down,GO:CC,dendrite membrane,0.6758071875613683,39,1,ATP2B2
down,GO:CC,microbody lumen,0.6758071875613683,39,1,GSTK1
down,GO:BP,heterochromatin organization,0.6769786901841304,107,2,"DOT1L,DNMT1"
down,GO:BP,positive regulation of MAP kinase activity,0.6769786901841304,44,1,FLT3
down,GO:BP,mitotic spindle organization,0.6769786901841304,107,2,"EML1,PKD1"
down,GO:BP,regulation of centrosome cycle,0.6769786901841304,44,1,CCNL2
down,GO:BP,collagen-activated signaling pathway,0.6769786901841304,44,1,FLT3
down,GO:BP,embryonic pattern specification,0.6769786901841304,44,1,PCSK6
down,GO:BP,purine-containing compound biosynthetic process,0.6769786901841304,170,3,"ACSF3,NDUFS2,VPS9D1"
down,GO:BP,regulation of filopodium assembly,0.6769786901841304,44,1,AGRN
down,GO:BP,endoderm development,0.6769786901841304,44,1,ITGB5
down,GO:BP,protein-containing complex organization,0.6769786901841304,1317,21,"MICAL1,PCSK6,UQCC2,DGAT1,DNM1,BOP1,CORO1A,TFRC,CCDC57,TUBGCP5,FKRP,RNF112,RUBCNL,STX1A,CSNK1D,PEX14,PKD1,NDUFS2,ABCA3,HGSNAT,EVL"
down,GO:BP,adipose tissue development,0.6769786901841304,44,1,SLC25A25
down,GO:BP,regulation of leukocyte activation,0.6769786901841304,297,5,"EPHB6,CORO1A,TFRC,PRKCQ,IGF1"
down,GO:BP,regulation of adaptive immune response,0.6769786901841304,107,2,"TFRC,PRKCQ"
down,GO:BP,metanephros development,0.6769786901841304,44,1,PKD1
down,GO:CC,Golgi membrane,0.6770564804549771,535,9,"PLD1,FTCD,SLC39A13,FKRP,PKD1,SREBF2,GALNT11,GLCE,CYTH3"
down,GO:MF,voltage-gated monoatomic ion channel activity,0.6788631942041382,118,2,"ABCC8,CACNG8"
down,GO:MF,ligand-gated channel activity,0.6788631942041382,118,2,"BEST4,ABCC8"
down,GO:BP,positive regulation of protein transport,0.6791203477523707,171,3,"RBP4,ABCC8,IGF1"
down,GO:CC,glial cell projection,0.6816988022107845,40,1,SLC4A8
down,GO:CC,intercalated disc,0.6816988022107845,40,1,VCL
down,GO:CC,lysosome,0.6816988022107845,539,9,"PLD1,ARSA,OCIAD2,AGRN,CAPN1,SLC44A2,GPC1,ABCA3,HGSNAT"
down,GO:CC,lytic vacuole,0.6816988022107845,539,9,"PLD1,ARSA,OCIAD2,AGRN,CAPN1,SLC44A2,GPC1,ABCA3,HGSNAT"
down,GO:BP,heart valve development,0.6821912550945965,45,1,ADAMTS9
down,GO:BP,secretory granule organization,0.6821912550945965,45,1,CCDC136
down,GO:BP,negative regulation of organelle assembly,0.6821912550945965,45,1,LPAR1
down,GO:BP,somatic recombination of immunoglobulin gene segments,0.6821912550945965,45,1,TFRC
down,GO:BP,positive regulation of cytokine production involved in immune response,0.6821912550945965,45,1,HK1
down,GO:BP,tight junction organization,0.6821912550945965,45,1,ABCC8
down,GO:BP,regulation of cardiac muscle hypertrophy,0.6821912550945965,45,1,IGF1
down,GO:BP,regulation of Wnt signaling pathway,0.6821912550945965,236,4,"FGF9,TLE2,CSNK1D,MCC"
down,GO:BP,reproductive structure development,0.6821912550945965,172,3,"FGF9,RBP4,PKD1"
down,GO:BP,nuclear-transcribed mRNA catabolic process,0.6821912550945965,108,2,"RNPS1,SECISBP2"
down,GO:BP,regulation of action potential,0.6821912550945965,45,1,SLC4A3
down,GO:BP,T cell activation,0.6821912550945965,300,5,"EPHB6,CORO1A,TFRC,PRKCQ,IGF1"
down,GO:BP,hepatocyte growth factor receptor signaling pathway,0.6821912550945965,45,1,FLT3
down,GO:BP,lymphocyte homeostasis,0.6821912550945965,45,1,CORO1A
down,REAC,Golgi Associated Vesicle Biogenesis,0.6826326711939386,48,1,TFRC
down,REAC,Hh mutants are degraded by ERAD,0.6826326711939386,48,1,OS9
down,WP,Hepatitis B infection,0.6828277913287307,109,2,"IRAK1,CREB5"
down,WP,Calcium regulation in cardiac cells,0.6828277913287307,109,2,"ATP2B2,PRKCQ"
down,GO:BP,regulation of leukocyte migration,0.6848440151220242,109,2,"CORO1A,CAMK1D"
down,GO:BP,actin filament polymerization,0.6848440151220242,109,2,"CORO1A,EVL"
down,GO:BP,G2/M transition of mitotic cell cycle,0.6848440151220242,109,2,"CCDC57,BRSK2"
down,GO:MF,rRNA binding,0.6851517295644203,52,1,CIRBP
down,GO:CC,non-motile cilium,0.6872762966882634,102,2,"PROM1,AHI1"
down,GO:BP,vasculogenesis,0.6874061471313231,46,1,HEG1
down,GO:BP,positive regulation of tumor necrosis factor production,0.6874061471313231,46,1,ABCC8
down,GO:BP,glomerulus development,0.6874061471313231,46,1,PROM1
down,GO:BP,regulation of release of sequestered calcium ion into cytosol,0.6874061471313231,46,1,CORO1A
down,GO:BP,negative regulation of intracellular transport,0.6874061471313231,46,1,OS9
down,GO:BP,Rac protein signal transduction,0.6874061471313231,46,1,FARP1
down,GO:BP,polysaccharide biosynthetic process,0.6874061471313231,46,1,IGF1
down,GO:BP,platelet-derived growth factor receptor-beta signaling pathway,0.6874061471313231,46,1,FLT3
down,GO:BP,ribose phosphate biosynthetic process,0.6874061471313231,110,2,"NDUFS2,VPS9D1"
down,GO:BP,regulation of membrane lipid distribution,0.6874061471313231,46,1,ABCA3
down,GO:BP,ventricular septum development,0.6874061471313231,46,1,HEG1
down,GO:BP,non-canonical Wnt signaling pathway,0.6874061471313231,46,1,CSNK1D
down,GO:BP,regulation of muscle hypertrophy,0.6874061471313231,46,1,IGF1
down,GO:BP,response to growth factor,0.6874061471313231,495,8,"FGF9,PCSK6,KCP,CORO1A,ITGB5,ZYX,GPC1,FLT3"
down,GO:MF,voltage-gated channel activity,0.6876864538531292,120,2,"ABCC8,CACNG8"
down,GO:MF,protein-lysine N-methyltransferase activity,0.688864472654423,53,1,DOT1L
down,GO:MF,cell adhesion mediator activity,0.688864472654423,53,1,CNTN6
down,GO:MF,promoter-specific chromatin binding,0.688864472654423,53,1,DNMT1
down,GO:BP,reproductive system development,0.6903025574440654,175,3,"FGF9,RBP4,PKD1"
down,REAC,Hh mutants abrogate ligand secretion,0.6906687537223734,49,1,OS9
down,GO:BP,response to radiation,0.6908737759952842,304,5,"XPC,DRD3,MME,ABCC8,CIRBP"
down,REAC,Toll-like Receptor Cascades,0.69096595907989,115,2,"DNM1,IRAK1"
down,GO:BP,cellular response to cytokine stimulus,0.6911106416856058,497,8,"IRAK1,CORO1A,MME,TFRC,ZYX,PRDM5,FLT3,HDAC4"
down,GO:CC,nuclear inner membrane,0.6911744988954482,42,1,IFFO1
down,GO:CC,peptidase complex,0.6911744988954482,103,2,"CAPN1,AFG3L2"
down,GO:CC,blood microparticle,0.6911744988954482,42,1,TFRC
down,GO:CC,neurotransmitter receptor complex,0.6911744988954482,42,1,CACNG8
down,GO:BP,regulation of chemotaxis,0.6921154124793538,111,2,"LPAR1,CAMK1D"
down,GO:BP,amino acid transport,0.6921154124793538,111,2,"SLC25A44,ABCC8"
down,GO:MF,carboxylic acid transmembrane transporter activity,0.6923965710126915,122,2,"SLC25A44,SLC27A4"
down,GO:MF,neurotransmitter receptor activity,0.6923965710126915,54,1,DRD3
down,GO:MF,transcription factor binding,0.6923965710126915,454,7,"STK36,XPC,DOT1L,PRDM5,MMS19,FLT3,HDAC4"
down,GO:MF,lysine N-methyltransferase activity,0.6923965710126915,54,1,DOT1L
down,GO:BP,icosanoid metabolic process,0.693282777472024,47,1,GGT7
down,GO:BP,mitochondrion localization,0.693282777472024,47,1,PKD1
down,GO:BP,embryonic placenta development,0.693282777472024,47,1,PKD1
down,GO:BP,cellular response to interleukin-1,0.693282777472024,47,1,IRAK1
down,GO:BP,toll-like receptor signaling pathway,0.693282777472024,47,1,IRAK1
down,GO:BP,regulation of steroid biosynthetic process,0.693282777472024,47,1,SREBF2
down,GO:BP,innate immune response activating cell surface receptor signaling pathway,0.693282777472024,47,1,IRAK1
down,GO:BP,positive regulation of protein catabolic process,0.693282777472024,176,3,"TRIM67,HSPBP1,CSNK1D"
down,GO:BP,ribosome assembly,0.693282777472024,47,1,BOP1
down,GO:BP,positive regulation of protein modification process,0.6947033528519168,306,5,"ASPSCR1,HSPBP1,IGF1,FLT3,HDAC4"
down,GO:BP,centrosome cycle,0.6948913961720742,112,2,"CCNL2,CCDC57"
down,GO:BP,positive regulation of hydrolase activity,0.6948913961720742,112,2,"AGRN,RASGRP2"
down,GO:BP,regulation of cellular process,0.695540494405093,7078,111,"RBFOX3,FGF9,HEG1,PLD1,RNPS1,TRIM67,ADGRB1,STK36,EPHB6,MICAL1,XPC,PCSK6,TLE2,DOT1L,VAV2,CNTNAP1,ASPSCR1,UQCC2,SEMA4G,GRM4,OCIAD2,SLC4A8,OS9,PPP6R2,DNMT1,KCP,ZNF18,IQSEC1,AGRN,BOP1,CNTN6,CDH4,LRRN2,DRD3,IRAK1,COL26A1,PTPRE,RNH1,GRIP2,NECAB3,ADAMTS9,CORO1A,ADAM12,MME,ITGB5,CCNL2,HSPBP1,RASGRP2,SSU72,TFRC,TCEA2,PROM1,CCDC57,FKRP,CAPN1,ULK3,PICK1,RNF112,RASGRF2,RNF144B,RUBCNL,AFG3L2,SLC44A2,RBP4,STX1A,MCRIP1,MVD,ZYX,CSNK1D,LPAR1,PRDM5,ACADVL,PTPN5,SHC2,SLC27A4,PEX14,ZSWIM8,PRKCQ,NMU,CAMK1D,GPC1,HK1,CREB5,PKD1,MMS19,ABCC8,MCC,BRSK2,PNMA3,EXOC7,SECISBP2,SREBF2,GALNT11,NR2C1,VCL,GLCE,CYTH3,ABCA3,IGF1,CIRBP,GIT2,FLT3,SST,HDAC4,AHI1,CACNG8,ANKS1A,RALGPS1,EVL,NETO2,FARP1"
down,REAC,Complex I biogenesis,0.6957084619606456,50,1,NDUFS2
down,REAC,Signaling by FGFR2,0.6957084619606456,50,1,FGF9
down,WP,Myometrial relaxation and contraction pathways,0.6957985569291121,112,2,"LPAR1,PRKCQ"
down,WP,IL1 signaling,0.6957985569291121,47,1,IRAK1
down,GO:CC,clathrin-coated endocytic vesicle membrane,0.6964176744258076,43,1,TFRC
down,GO:CC,SNARE complex,0.6964176744258076,43,1,STX1A
down,GO:CC,multivesicular body,0.6964176744258076,43,1,ABCA3
down,GO:BP,protein catabolic process,0.6964898395841062,822,13,"TRIM67,ADGRB1,OS9,MME,HSPBP1,RNF144B,AFG3L2,CSNK1D,ZSWIM8,GPC1,PKD1,BRSK2,HGSNAT"
down,WP,Non genomic actions of 1 25 dihydroxyvitamin D3,0.6967750970861283,48,1,PRKCQ
down,WP,3q29 copy number variation syndrome,0.6967750970861283,48,1,TFRC
down,WP,Toll like receptor signaling,0.6969072674771873,49,1,IRAK1
down,WP,Ciliary landscape,0.6969072674771873,179,3,"APMAP,AFG3L2,EXOC7"
down,WP,DYRK1A involvement regarding cell proliferation in brain development,0.6969072674771873,49,1,DNM1
down,GO:BP,positive regulation of type I interferon production,0.6989325657966792,48,1,IRAK1
down,GO:BP,positive regulation of mononuclear cell migration,0.6989325657966792,48,1,CORO1A
down,GO:BP,biogenic amine metabolic process,0.6989325657966792,48,1,DRD3
down,GO:BP,presynapse organization,0.6989325657966792,48,1,FARP1
down,GO:BP,postsynaptic specialization organization,0.6989325657966792,48,1,CNTNAP1
down,GO:BP,morphogenesis of an epithelium,0.6989325657966792,308,5,"ITGB5,PKD1,BRSK2,VCL,AHI1"
down,GO:BP,feeding behavior,0.6989325657966792,48,1,NMU
down,GO:BP,bone remodeling,0.6989325657966792,48,1,TFRC
down,GO:BP,positive regulation of tumor necrosis factor superfamily cytokine production,0.6989325657966792,48,1,ABCC8
down,GO:BP,regulation of cell differentiation,0.6991665519120132,953,15,"FGF9,UQCC2,CDH4,DRD3,ADAMTS9,MME,PROM1,RNF112,MCRIP1,GPC1,ABCC8,VCL,IGF1,HDAC4,AHI1"
down,GO:BP,lymphocyte activation,0.6999599305332966,438,7,"EPHB6,CORO1A,TFRC,PRKCQ,IGF1,FLT3,HDAC4"
down,GO:MF,RNA polymerase II CTD heptapeptide repeat T4 phosphatase activity,0.7013877146154051,57,1,SSU72
down,GO:MF,RNA polymerase II CTD heptapeptide repeat Y1 phosphatase activity,0.7013877146154051,57,1,SSU72
down,GO:MF,MAP kinase serine/threonine phosphatase activity,0.7013877146154051,57,1,SSU72
down,GO:MF,RNA polymerase II CTD heptapeptide repeat S2 phosphatase activity,0.7013877146154051,57,1,SSU72
down,GO:MF,GDP binding,0.7013877146154051,57,1,DNM1
down,GO:MF,glycosyltransferase activity,0.7013877146154051,193,3,"POMT1,QTRT1,GALNT11"
down,GO:MF,cysteine-type peptidase activity,0.7013877146154051,127,2,"SCRN2,CAPN1"
down,GO:MF,MAP kinase phosphatase activity,0.7013877146154051,57,1,SSU72
down,GO:MF,histone H2AXS139 phosphatase activity,0.7013877146154051,57,1,SSU72
down,GO:MF,calmodulin-dependent protein phosphatase activity,0.7013877146154051,57,1,SSU72
down,GO:MF,RNA polymerase II CTD heptapeptide repeat S5 phosphatase activity,0.7013877146154051,57,1,SSU72
down,GO:MF,RNA polymerase II CTD heptapeptide repeat S7 phosphatase activity,0.7013877146154051,57,1,SSU72
down,GO:MF,histone methyltransferase activity,0.7013877146154051,56,1,DOT1L
down,GO:BP,leukocyte mediated immunity,0.7014337316142857,179,3,"EPHB6,CORO1A,TFRC"
down,GO:BP,purine nucleotide biosynthetic process,0.7026306969209175,114,2,"NDUFS2,VPS9D1"
down,GO:BP,mitochondrial translation,0.7026306969209175,114,2,"UQCC2,GFM1"
down,REAC,Sensory processing of sound by inner hair cells of the cochlea,0.7033632027319557,51,1,STX1A
down,GO:BP,cellular response to heat,0.7037610065580276,49,1,IRAK1
down,GO:BP,regulation of immune effector process,0.7037610065580276,180,3,"TFRC,RBP4,HK1"
down,GO:BP,protein export from nucleus,0.7037610065580276,49,1,PKD1
down,GO:BP,vesicle cytoskeletal trafficking,0.7037610065580276,49,1,BICDL1
down,GO:BP,positive regulation of cellular component biogenesis,0.7037610065580276,375,6,"ADGRB1,AGRN,TFRC,LPAR1,ABCA3,EVL"
down,GO:BP,regulation of leukocyte apoptotic process,0.7037610065580276,49,1,PRKCQ
down,GO:BP,regulation of plasma membrane bounded cell projection organization,0.7037610065580276,505,8,"PLD1,TRIM67,AGRN,CDH4,LPAR1,CAMK1D,BRSK2,EVL"
down,GO:BP,immune response-regulating cell surface receptor signaling pathway,0.7037610065580276,180,3,"VAV2,IRAK1,PRKCQ"
down,GO:BP,regulation of stem cell proliferation,0.7037610065580276,49,1,FGF9
down,GO:BP,cell adhesion mediated by integrin,0.7037610065580276,49,1,ITGB5
down,GO:BP,embryonic heart tube development,0.7037610065580276,49,1,AHI1
down,GO:BP,neural precursor cell proliferation,0.7045901878529685,115,2,"EML1,NDUFS2"
down,GO:BP,positive regulation of Wnt signaling pathway,0.7045901878529685,115,2,"FGF9,CSNK1D"
down,GO:BP,positive regulation of epithelial cell proliferation,0.7045901878529685,115,2,"FGF9,IGF1"
down,GO:CC,autophagosome membrane,0.7055535546254146,44,1,RUBCNL
down,GO:MF,myosin phosphatase activity,0.705992136163272,58,1,SSU72
down,GO:MF,calcium-dependent protein serine/threonine phosphatase activity,0.705992136163272,58,1,SSU72
down,WP,Regulation of actin cytoskeleton,0.7075171907301397,117,2,"FGF9,VCL"
down,GO:BP,negative regulation of binding,0.7080746635158838,50,1,PEX14
down,GO:BP,somatic diversification of immunoglobulins,0.7080746635158838,50,1,TFRC
down,GO:BP,regulation of intracellular protein transport,0.7080746635158838,116,2,"OS9,BRSK2"
down,GO:BP,ER-nucleus signaling pathway,0.7080746635158838,50,1,SREBF2
down,GO:BP,methylation,0.7080746635158838,182,3,"DOT1L,DNMT1,PRDM5"
down,GO:BP,amyloid precursor protein catabolic process,0.7080746635158838,50,1,IGF1
down,GO:BP,regulation of protein-containing complex assembly,0.7080746635158838,313,5,"CORO1A,TFRC,STX1A,ABCA3,EVL"
down,GO:BP,positive regulation of osteoblast differentiation,0.7080746635158838,50,1,IGF1
down,GO:BP,lymphocyte apoptotic process,0.7080746635158838,50,1,PRKCQ
down,GO:BP,regulation of endothelial cell migration,0.7080746635158838,116,2,"ADGRB1,ADAMTS9"
down,GO:BP,forebrain neuron differentiation,0.7080746635158838,50,1,SECISBP2
down,GO:BP,regulation of membrane permeability,0.7080746635158838,50,1,HEG1
down,GO:BP,cellular oxidant detoxification,0.7080746635158838,50,1,GSTK1
down,GO:BP,regulation of mRNA metabolic process,0.7080746635158838,247,4,"RBFOX3,RNPS1,SECISBP2,CIRBP"
down,GO:CC,cell body,0.7085133727033838,431,7,"RBFOX3,TMC7,SLC4A8,MME,RNF112,LPAR1,SST"
down,GO:CC,cytoplasmic side of plasma membrane,0.7085133727033838,109,2,"ASPSCR1,FARP1"
down,GO:CC,Golgi-associated vesicle membrane,0.7085133727033838,45,1,PKD1
down,GO:CC,transcription elongation factor complex,0.7085133727033838,45,1,TCEA2
down,GO:CC,site of DNA damage,0.7085133727033838,109,2,"XPC,IFFO1"
down,GO:CC,inner mitochondrial membrane protein complex,0.7085133727033838,45,1,AFG3L2
down,GO:CC,lateral plasma membrane,0.7085133727033838,46,1,PKD1
down,GO:CC,apical junction complex,0.7085133727033838,110,2,"VCL,CYTH3"
down,GO:CC,germ cell nucleus,0.7085133727033838,46,1,DNMT1
down,WP,Ferroptosis,0.7091149525355958,51,1,TFRC
down,GO:CC,microtubule,0.7094826551652282,368,6,"DNM1,EML1,CCDC57,TUBGCP5,CSNK1D,RMDN3"
down,GO:MF,double-stranded RNA binding,0.7110304474657163,59,1,TFRC
down,GO:MF,DNA helicase activity,0.7110304474657163,59,1,NAV2
down,GO:BP,steroid metabolic process,0.711624463474533,183,3,"MVD,ACADVL,SREBF2"
down,GO:BP,positive regulation of cell growth,0.7119086079105779,117,2,"CDH4,IGF1"
down,WP,mRNA processing,0.7125529025924726,120,2,"RNPS1,SUGP2"
down,WP,Pathways affected in adenoid cystic carcinoma,0.7125529025924726,52,1,CNTN6
down,WP,Integrative Analysis of Treg Glial Interactions ,0.7125529025924726,55,1,IGF1
down,WP,Disorders of mitochondrial homeostatis dynamics protein import and quality control,0.7125529025924726,53,1,AFG3L2
down,WP,T cell activation SARS CoV 2,0.7125529025924726,55,1,PRKCQ
down,WP,Nucleotide excision repair in xeroderma pigmentosum ,0.7125529025924726,54,1,XPC
down,WP,Acute myeloid leukemia,0.7125529025924726,54,1,FLT3
down,WP,T cell receptor signaling,0.7125529025924726,55,1,PRKCQ
down,WP,Thyroid stimulating hormone TSH signaling,0.7125529025924726,54,1,PLD1
down,WP,AMP activated protein kinase signaling,0.7125529025924726,55,1,PFKFB3
down,GO:BP,somatic diversification of immune receptors via germline recombination within a single locus,0.713080397993854,51,1,TFRC
down,GO:BP,microtubule-based transport,0.713080397993854,184,3,"STK36,BICDL1,PEX14"
down,GO:BP,positive regulation of B cell activation,0.713080397993854,51,1,TFRC
down,GO:BP,regulation of synapse organization,0.713080397993854,250,4,"ADGRB1,CNTNAP1,AGRN,FARP1"
down,GO:BP,regulation of peptidyl-tyrosine phosphorylation,0.713080397993854,51,1,FLT3
down,GO:BP,granulocyte migration,0.713080397993854,51,1,CAMK1D
down,GO:BP,neural crest cell development,0.713080397993854,51,1,SEMA4G
down,GO:BP,somatic cell DNA recombination,0.713080397993854,51,1,TFRC
down,GO:BP,neuroblast proliferation,0.713080397993854,51,1,EML1
down,GO:BP,regulation of cell development,0.713080397993854,511,8,"CDH4,DRD3,MME,RNF112,ABCC8,VCL,IGF1,HDAC4"
down,GO:BP,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,0.713080397993854,51,1,BRSK2
down,GO:BP,regulation of protein catabolic process,0.713080397993854,315,5,"TRIM67,ADGRB1,HSPBP1,CSNK1D,PKD1"
down,GO:BP,localization within membrane,0.7135018428870796,577,9,"TOMM40,AGRN,GRIP2,TIMM13,PICK1,GPC1,CACNG8,NETO2,FARP1"
down,WP,Brain derived neurotrophic factor BDNF signaling,0.7145484348275212,125,2,"VAV2,SHC2"
down,WP,Amino acid metabolism,0.7145484348275212,56,1,FTCD
down,GO:CC,rough endoplasmic reticulum,0.7147882836370503,47,1,FKRP
down,GO:MF,S-adenosylmethionine-dependent methyltransferase activity,0.7154269033171651,131,2,"DOT1L,DNMT1"
down,GO:MF,RNA polymerase II CTD heptapeptide repeat phosphatase activity,0.7159207575951738,60,1,SSU72
down,WP,Electron transport chain OXPHOS system in mitochondria,0.7163861539326446,57,1,NDUFS2
down,WP,Clock controlled autophagy in bone metabolism,0.7163861539326446,57,1,IGF1
down,GO:BP,intracellular signal transduction,0.7172218415636529,2064,32,"FGF9,HEG1,PLD1,TRIM67,XPC,DOT1L,VAV2,GRM4,OS9,IQSEC1,BOP1,DRD3,IRAK1,RASGRP2,TFRC,FKRP,RASGRF2,SLC44A2,LPAR1,SHC2,PRKCQ,BRSK2,SREBF2,NR2C1,GLCE,CYTH3,IGF1,GIT2,FLT3,HDAC4,RALGPS1,FARP1"
down,GO:BP,regulation of focal adhesion assembly,0.7184860481007413,52,1,VCL
down,GO:BP,protein localization to microtubule cytoskeleton,0.7184860481007413,52,1,CSNK1D
down,GO:BP,regulation of cell-substrate junction assembly,0.7184860481007413,52,1,VCL
down,GO:BP,B cell activation involved in immune response,0.7184860481007413,52,1,TFRC
down,GO:BP,autophagosome maturation,0.7184860481007413,52,1,RUBCNL
down,GO:BP,spinal cord development,0.7184860481007413,52,1,PKD1
down,GO:BP,lymphocyte migration,0.7184860481007413,52,1,CORO1A
down,GO:BP,lens development in camera-type eye,0.7184860481007413,52,1,ADAMTS9
down,GO:BP,cardiac muscle cell development,0.7184860481007413,52,1,IGF1
down,GO:BP,calcium-ion regulated exocytosis,0.7184860481007413,52,1,STX1A
down,REAC,Clathrin-mediated endocytosis,0.7189845773952439,121,2,"DNM1,TFRC"
down,REAC,Defective CFTR causes cystic fibrosis,0.7189845773952439,53,1,OS9
down,GO:MF,monoatomic cation channel activity,0.7205344350253463,203,3,"PKD1,ABCC8,CACNG8"
down,GO:MF,glycerophospholipase activity,0.7205344350253463,61,1,PLD1
down,GO:MF,cysteine-type endopeptidase activity,0.7205344350253463,61,1,CAPN1
down,GO:BP,regulation of membrane potential,0.7210431761488831,319,5,"CNTNAP1,SLC4A8,STX1A,SLC4A3,ABCC8"
down,WP,Apoptosis,0.7210638783959712,58,1,IGF1
down,GO:BP,microtubule organizing center organization,0.7217762908100243,120,2,"CCNL2,CCDC57"
down,REAC,Membrane Trafficking,0.7224401465036174,521,8,"TBC1D13,ASPSCR1,DNM1,TFRC,CSNK1D,EXOC7,CYTH3,TRAPPC9"
down,REAC,Neurexins and neuroligins,0.7224401465036174,54,1,STX1A
down,REAC,Metabolism of amino acids and derivatives,0.7224401465036174,256,4,"FTCD,NAT8L,SLC25A44,SECISBP2"
down,GO:MF,tRNA binding,0.7229154811913094,62,1,DTD1
down,GO:MF,monoatomic anion channel activity,0.7229154811913094,62,1,BEST4
down,GO:MF,solute:monoatomic cation symporter activity,0.7229154811913094,62,1,SLC4A8
down,GO:CC,microbody,0.7235270511226711,114,2,"GSTK1,PEX14"
down,GO:CC,peroxisome,0.7235270511226711,114,2,"GSTK1,PEX14"
down,GO:CC,Golgi apparatus,0.7235270511226711,1213,19,"PLD1,FTCD,PCSK6,OCIAD2,AGRN,COL26A1,NECAB3,SLC39A13,MME,FKRP,PICK1,CSNK1D,GPC1,PKD1,SREBF2,GALNT11,GLCE,CYTH3,TRAPPC9"
down,GO:CC,somatodendritic compartment,0.7235270511226711,698,11,"RBFOX3,ELFN1,ADGRB1,TMC7,SLC4A8,MME,ATP2B2,RNF112,LPAR1,SST,FARP1"
down,WP,Apoptosis modulation and signaling,0.7239648110512994,59,1,IRAK1
down,WP,Head and neck squamous cell carcinoma,0.7239648110512994,60,1,FAT1
down,WP,Orexin receptor pathway,0.7239648110512994,60,1,PLD1
down,WP,16p11 2 proximal deletion syndrome,0.7239648110512994,60,1,CORO1A
