,Sst_1,Sst_2,Sst_3,Sst_4,Sst_5,Sst_7,Sst_9,Sst_10,Sst_11,Sst_12,Sst_13,Sst_19,Sst_20,Sst_22,Sst_23,Sst_25
AC091607.2,0.02193159,0.021086622,0.013343349,0.022495775,0.014405015,0.030357024,0.013109693,0.01789772,0.017699245,0.01679471,0.018405702,0.020406839,0.017655358,0.015629198,0.015417866,0.01833969
KCNAB1-AS2,0.0,0.0,0.0,0.00052936556,0.0,0.0,0.0004375709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNAB1-AS1,0.0,0.0,0.0020093042,0.0067861252,0.0048439847,0.0022865538,0.00075479,0.0030512484,0.0033973535,0.0026900037,0.0011280166,0.00071720534,0.0023461275,0.0022338857,0.006263002,0.0054489467
AC084036.1,0.016268484,0.012446665,0.008952236,0.009049696,0.011552308,0.0051055476,0.011534398,0.014595879,0.015862033,0.0066575333,0.008804718,0.0131516475,0.013868691,0.0041503347,0.008579442,0.0059032138
SSR3,0.15267012,0.0901525,0.10216546,0.13419017,0.10849821,0.12812586,0.09602856,0.15012804,0.09767919,0.104775034,0.12179134,0.1144606,0.115471184,0.109962724,0.10138732,0.09703442
TIPARP-AS1,0.004582416,0.0,0.00050835515,0.0038176,0.00041128788,0.006543153,0.0,0.0014445863,0.0,0.0025117453,0.0012563481,0.0008257673,0.0,0.0019319156,0.0035344157,0.0014459457
TIPARP,0.069594584,0.038689476,0.033091042,0.043044493,0.030517928,0.05452087,0.044773493,0.06311068,0.08164348,0.057953,0.045620125,0.03233519,0.058364287,0.052187555,0.08873263,0.05360563
LINC00886,0.2115278,0.07113236,0.06423472,0.15395683,0.14176737,0.21896066,0.0635319,0.058326848,0.09533788,0.12963249,0.09488727,0.15117033,0.08425352,0.08558535,0.08273804,0.041914262
LEKR1,0.068814844,0.055755768,0.04892058,0.05364917,0.06938182,0.055018634,0.07066804,0.083183676,0.078116864,0.08709141,0.05200608,0.05690009,0.057300087,0.06459983,0.055535644,0.07311243
LINC00880,0.0037081323,0.007980824,0.0059226924,0.008868914,0.002137941,0.0049279644,0.0067629297,0.0076312884,0.008384567,0.0049206456,0.0045897905,0.0086459685,0.0,0.0,0.0044222795,0.0020792142
LINC02029,0.0,0.0012595463,0.00030635687,0.00096332864,0.0006684186,0.0016380615,0.00052417023,0.0010371663,0.0,0.00031375967,0.0002938507,0.00024694027,0.0015681272,0.0,0.0,0.0
LINC00881,0.0021316533,0.0027101412,0.0,0.0010157741,0.0031303747,0.0,0.0007221401,0.0,0.0,0.0004892361,0.000312768,0.0015155321,0.0009768913,0.0,0.002156545,0.00039337942
CCNL1,0.22926895,0.17192602,0.21063302,0.21459098,0.21083087,0.18962151,0.19148141,0.18936802,0.2144901,0.18404774,0.20340872,0.24848871,0.2085704,0.21593581,0.25427812,0.2310936
AC104411.1,0.0015234103,0.008180957,0.00660851,0.0033715735,0.0073275683,0.0,0.0066287755,0.0055914805,0.005227392,0.0041558403,0.008486533,0.0056776805,0.006918181,0.004308451,0.004233724,0.008219457
AC092944.1,0.20570038,0.12732998,0.1597093,0.16776025,0.13734922,0.20432721,0.21573476,0.2007104,0.105147734,0.15637122,0.17734288,0.15288943,0.18001646,0.2149066,0.10726848,0.21238202
AC092944.3,0.0,0.0,0.0,0.0,0.00090915215,0.0,0.0,0.00068708265,0.0,0.0,0.00026168293,0.0004972321,0.0,0.0,0.0,0.0004673432
VEPH1,0.028131304,0.029152313,0.027038956,0.02522306,0.012106725,0.034010828,0.025922304,0.033789385,0.011346628,0.022369944,0.02526441,0.025156925,0.018822337,0.01560505,0.012240553,0.02469127
PTX3,0.005796022,0.005398185,0.004789456,0.0007910693,0.0,0.0030589155,0.010691635,0.007176614,0.0,0.0010103657,0.014387194,0.00653066,0.0016592251,0.009211656,0.005056007,0.0089249
SLC66A1L,0.10614219,0.0,0.0063445345,0.0017791771,0.00573925,0.004024597,0.020610549,0.023764938,0.0,0.053428143,0.017592698,0.0044450313,0.0073196962,0.07761671,0.0,0.0041642273
AC084212.1,0.0,0.0,0.0,0.00091668416,0.0,0.0,0.0,0.0,0.0,0.0,0.00018056721,0.0,0.0,0.0,0.0,0.0
AC079943.2,0.0062622093,0.0044273916,0.004251741,0.0050242012,0.005044432,0.009406717,0.005483252,0.0019650098,0.0015969119,0.0035350358,0.004528178,0.003055267,0.0067063197,0.0,0.0019426488,0.0050350297
AC079943.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHOX2,0.0,0.0,0.00025156914,0.0,0.0,0.0,0.001336954,0.0,0.0,0.0,0.0005041455,0.0,0.0,0.0,0.0,0.0
RSRC1,0.6080334,0.41129568,0.43290877,0.44717482,0.4213436,0.46104228,0.4868184,0.4680121,0.40711448,0.44429845,0.42184424,0.44384584,0.4741772,0.41169092,0.499405,0.47620597
AC106707.1,0.034473654,0.015828867,0.013463589,0.011934443,0.01690523,0.02776941,0.021969862,0.022414481,0.010736166,0.012321459,0.010696846,0.018036999,0.019618874,0.0025772802,0.027986431,0.016105475
MLF1,0.12823206,0.101646855,0.11238843,0.09852279,0.09946438,0.13255692,0.115031965,0.09996054,0.11157852,0.09041622,0.09489123,0.071520776,0.1360539,0.1657713,0.10637134,0.15748313
GFM1,0.35828775,0.24089047,0.25223732,0.2594793,0.2371708,0.2983957,0.248331,0.2174419,0.23160037,0.24782385,0.20508707,0.21730909,0.23335136,0.2645877,0.30219582,0.38715297
LXN,0.0681924,0.040296864,0.034533843,0.04177637,0.03971594,0.05540258,0.04055631,0.021251319,0.058331247,0.03703969,0.024482979,0.038185425,0.04157801,0.04730402,0.0647221,0.08143738
AC080013.4,0.0,0.0013630895,0.0006486785,0.005543157,0.0009437266,0.0023851364,0.0007170326,0.0031884392,0.0030731475,0.0014090887,0.0013555108,0.0012476103,0.0,0.0,0.0,0.0033532935
AC080013.6,0.0011373827,0.0025886076,0.005928609,0.0035389576,0.0043861126,0.0021176247,0.006661549,0.0042995787,0.0023511401,0.0045373663,0.0038753725,0.0033978429,0.0052380613,0.006758717,0.010240519,0.008435875
RARRES1,0.1563999,0.11622422,0.09742308,0.13598081,0.10119731,0.13277711,0.13166766,0.110771656,0.078431085,0.118047886,0.08755107,0.10513966,0.07038147,0.08702138,0.13298745,0.1480726
MFSD1,0.19426836,0.2005556,0.17568521,0.16852237,0.13698097,0.15979235,0.17396098,0.16851844,0.21227062,0.1629775,0.15800333,0.15057543,0.2090647,0.28243175,0.28492475,0.28376976
AC080013.1,0.034974232,0.057422724,0.04164862,0.035855085,0.020702453,0.020804383,0.05150623,0.030110184,0.038950086,0.04021427,0.030388279,0.03132897,0.06526466,0.054692768,0.053910367,0.07515204
AC080013.3,0.0027158412,0.012955136,0.005440431,0.0039812773,0.0046288534,0.0043641245,0.008332132,0.00911517,0.006808473,0.011744708,0.005549812,0.007126108,0.009322143,0.011951727,0.006636032,0.014381908
AC080013.5,0.00999601,0.0078064045,0.004242821,0.002835366,0.0041978867,0.005816035,0.0028797959,0.0053474936,0.0023058276,0.0046803057,0.001280504,0.0032353774,0.0058932523,0.007107445,0.00086039986,0.0042805998
IQCJ-SCHIP1,1.4002789,0.7683507,0.8912296,1.1761023,0.97034645,1.4287465,1.5087988,2.701315,2.364966,1.2123051,0.7279957,0.99451685,1.4112517,2.904914,2.1405864,1.3401917
IQCJ,0.0057408707,0.015345566,0.010499659,0.0009261909,0.001011849,0.0037836828,0.016056852,0.05576132,0.06493582,0.012097129,0.00761301,0.0003263179,0.01809946,0.06827962,0.073719256,0.02428207
AC092943.2,0.017146815,0.0014079219,0.008477207,0.011150553,0.014837863,0.016226139,0.0111730425,0.024929997,0.017803773,0.016101548,0.0041144188,0.0069388757,0.009701394,0.013530194,0.02944244,0.019001601
IQCJ-SCHIP1-AS1,0.0,0.0,0.00039075254,0.0021904316,0.0,0.0,0.0016237125,0.0036407453,0.0019422129,0.0012605253,0.0,0.0005590719,0.0010109612,0.0,0.0023845774,0.0007396942
SCHIP1,0.045714464,0.026086722,0.045119837,0.10225731,0.065209046,0.071801715,0.055085566,0.03910761,0.042128175,0.045781232,0.042185772,0.043326713,0.046697278,0.047992956,0.046548743,0.04157127
IL12A-AS1,0.030272031,0.055364206,0.043363206,0.2196272,0.23862867,0.24085975,0.11462657,0.020926127,0.01664643,0.024689721,0.03413361,0.0073002474,0.034019224,0.013344142,0.053921267,0.034642298
IL12A,0.0,0.0,0.0,0.0016660059,0.0013018695,0.0,0.00044309685,0.0,0.0,0.0,0.00040089805,0.0,0.0,0.0,0.0,0.0
LINC01100,0.0015613995,0.0,0.0006417868,0.0035353838,0.008895063,0.006351031,0.001738876,0.0,0.0,0.000992699,0.0002973081,0.0013057924,0.0020307126,0.0,0.0,0.0013996549
C3orf80,0.024934767,0.11046163,0.046677127,0.07942273,0.05025816,0.05796599,0.0892727,0.028487002,0.06642454,0.025838554,0.018372355,0.012888387,0.03750841,0.027266575,0.13780934,0.10415924
IFT80,0.31390125,0.29488143,0.35189733,0.46723843,0.36228052,0.26514658,0.34653723,0.28829524,0.34942013,0.3171961,0.27872986,0.22432344,0.3524701,0.40048322,0.4295572,0.42685443
SMC4,0.011526055,0.029394867,0.028664146,0.036955245,0.01626108,0.0042469343,0.032091595,0.013301683,0.04074118,0.013502636,0.019747656,0.016959611,0.048485678,0.023697605,0.06970845,0.045606073
TRIM59,0.01257869,0.04029491,0.018088171,0.010260894,0.013269869,0.008408075,0.015030469,0.01211424,0.019985454,0.019666743,0.009712967,0.011542154,0.026604522,0.019643974,0.049495466,0.026708283
KPNA4,0.43540293,0.29779604,0.30077368,0.3968183,0.42701086,0.41979444,0.35222065,0.32471728,0.29561076,0.34691703,0.31265754,0.2975097,0.29584506,0.34787467,0.38392183,0.34795922
ARL14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC069224.1,0.041396018,0.03714543,0.02232278,0.037711177,0.024586672,0.015990157,0.026790146,0.025357619,0.014707026,0.015375075,0.021472897,0.0335683,0.016879592,0.009702189,0.0390108,0.028845219
PPM1L,0.6961299,1.1607578,1.0836754,1.356445,1.3842059,0.87219006,1.0772557,0.71298724,1.0199336,0.7974543,0.7646152,0.8624956,1.1618651,0.83108747,1.0770236,0.9531015
B3GALNT1,0.35191432,0.3356518,0.22576831,0.3951937,0.38790423,0.35033122,0.2859804,0.3205588,0.29226363,0.2219059,0.24336629,0.27784827,0.26946348,0.19745186,0.3230613,0.25371733
NMD3,0.54832584,0.49196225,0.5262171,0.6523984,0.69149697,0.538496,0.5852105,0.580023,0.6892524,0.53709054,0.4950355,0.47033527,0.6570368,0.7159935,0.6936042,0.682488
SPTSSB,0.08318538,0.12765658,0.10397385,0.10828541,0.11223535,0.08457863,0.14426154,0.121957324,0.10108724,0.15049523,0.09199927,0.075264856,0.12113773,0.104996234,0.09652312,0.12094928
LINC02067,0.007933583,0.0052908636,0.0019416594,0.0038755734,0.004806525,0.0027385168,0.003797197,0.0011455617,0.0060606585,0.0046796445,0.0017843915,0.0047859335,0.0033464048,0.0018598676,0.0080507025,0.00214496
AC112491.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTOL1,0.0014697259,0.0,0.0004482257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC112770.1,0.059830826,0.0,0.008051029,0.0032566315,0.007668891,0.002186727,0.016850576,0.029822694,0.0,0.11409963,0.010779909,0.0033325697,0.0,0.0,0.0034103696,0.001959188
AC131211.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC128685.1,0.004256915,0.0,0.0033412017,0.005045245,0.004958449,0.0034804218,0.033405803,0.020666083,0.007176985,0.030549893,0.022827215,0.00088940596,0.0034189648,0.0029377562,0.0010993083,0.0038454502
LINC01192,0.003447189,0.0009145195,0.0017174145,0.0027078018,0.0020811586,0.0,0.004856807,0.010008104,0.0,0.0067031914,0.0042019747,0.0025366524,0.0066312235,0.0,0.0017493402,0.002503976
AC079910.1,0.0,0.0,0.0011780965,0.0,0.0,0.0,0.000649098,0.0014883935,0.0,0.00036250247,0.00031889917,0.0,0.002329032,0.0,0.0,0.0017188722
LINC01323,0.003551452,0.0,0.010094235,0.0,0.0024294513,0.0025924623,0.00030389408,0.003294393,0.0,0.0038536598,0.017731203,0.0070872223,0.0,0.0,0.0,0.0
LINC01324,0.038754433,0.004105315,0.09376464,0.0038030709,0.007930988,0.0,0.003764975,0.032607473,0.00077273074,0.0484828,0.15650369,0.03295783,0.0010731438,0.0,0.0,0.00039934478
SI,0.0014111567,0.0,0.00054624275,0.001334275,0.00089289027,0.0017063952,0.00064430584,0.0024758151,0.0048241345,0.002349312,0.0014343834,0.0014144992,0.0077685732,0.0,0.0,0.0017404053
LINC02023,0.013252797,0.0046357187,0.008201911,0.0041774483,0.010453578,0.011699792,0.005082723,0.004139292,0.014068792,0.01238029,0.0031428637,0.001721379,0.0032800518,0.009393336,0.005855608,0.0049098395
SLITRK3,0.22476336,0.2618634,0.22157392,0.1839608,0.24967723,0.20175639,0.24407372,0.35884833,0.31942794,0.19629304,0.28771034,0.16647898,0.32332858,0.15323605,0.23462322,0.12617595
LINC01322,2.0170226,1.4833633,1.5622176,1.3784997,1.7805412,1.7676846,1.636831,2.1698225,1.9720905,1.6169139,1.9110492,0.7999491,2.2141562,1.801124,1.2106155,0.88688153
BCHE,0.075537175,0.022340132,0.029894149,0.005422532,0.0291837,0.09544483,0.116052724,0.056754977,0.05464987,0.025039032,0.009542359,0.0036164464,0.08572761,0.08051678,0.051467206,0.0142322425
LINC01326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019972942,0.0,0.0,0.0,0.0,0.0
AC069439.2,0.002505766,0.0,0.0009834748,0.0,0.0,0.0024106689,0.0023743557,0.00063973636,0.0,0.0,0.00011874076,0.0004755048,0.0,0.0,0.0,0.0006115559
ZBBX,0.18576315,0.07865021,0.069389224,0.1895122,0.23225807,0.37816888,0.35767794,0.13131626,0.043452088,0.14661728,0.119116396,0.041842043,0.06876724,0.098961055,0.08170179,0.07768071
LINC01327,0.00078867056,0.0,0.00052927376,0.00088801683,0.0027550238,0.0,0.008335275,0.0038310525,0.0,0.0010629497,0.0,0.0,0.0,0.0,0.0,0.00031709974
SERPINI2,0.0048459587,0.010133453,0.0043801265,0.008155219,0.011805202,0.035547405,0.055993207,0.015885295,0.0015293435,0.009452149,0.0032899387,0.003371071,0.0034830994,0.008074123,0.013806216,0.011627131
WDR49,0.013410979,0.0233274,0.012571525,0.011979539,0.011770484,0.035178013,0.028991051,0.02957121,0.0075856033,0.014629497,0.011345454,0.007034211,0.018174788,0.0130620925,0.016787555,0.020602748
PDCD10,0.2624313,0.21726659,0.19700244,0.22720763,0.24054441,0.24897434,0.20997652,0.21787116,0.1783692,0.22576584,0.1972494,0.18802455,0.20203814,0.22695023,0.19491026,0.20704854
SERPINI1,1.1673154,0.6822584,0.76137125,1.8527862,1.701649,1.9049305,1.7353731,1.2498162,0.3273004,0.69495976,1.3041443,0.5549726,0.46597353,0.31577358,0.5074725,0.38189086
AC079822.1,0.050255317,0.02435189,0.030947251,0.13935556,0.1364278,0.1627125,0.109059095,0.06569307,0.004800605,0.028863778,0.0548292,0.02550412,0.011153262,0.0046880892,0.0072300835,0.009949248
AC026353.1,0.0039724703,0.0014276131,0.0,0.0013849537,0.00041128788,0.002344701,0.0,0.0027141538,0.0,0.0,0.0008030209,0.0,0.0,0.0,0.0,0.00049617246
GOLIM4,0.23830518,0.047454793,0.009543564,0.06943034,0.09987999,0.46133342,0.20334777,0.019080829,0.006792706,0.021215986,0.009728222,0.00962035,0.010318793,0.0016564096,0.0063331034,0.0086277025
AC069243.1,0.006072349,0.0016411374,0.00026576355,0.00067114574,0.008048944,0.014691031,0.0016335382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC124893.1,0.0040070196,0.0,0.0004348831,0.006497154,0.008416295,0.0,0.0,0.0,0.0,0.0013781814,0.0,0.0,0.0,0.0,0.0,0.0
LINC02082,0.2072077,0.0015013353,0.0026607108,0.042222675,0.09064258,0.07346921,0.0026821159,0.0020684311,0.0022588526,0.05427585,0.0044129817,0.003781291,0.0026100322,0.0049187127,0.0018766728,0.0017502672
AC092954.1,0.0023245653,0.0,0.0,0.0,0.0024778703,0.0,0.00083278114,0.0,0.0,0.0027805304,0.0012120453,0.0,0.0020258154,0.0,0.0,0.0
AC092954.2,0.011493603,0.0,0.0008687229,0.0026132697,0.011485325,0.0025153863,0.0012431184,0.0,0.0,0.0029703071,0.0002967434,0.00024503513,0.0,0.0,0.0011404128,0.0
LINC01997,0.030930184,0.0020031093,0.00023889236,0.002042157,0.0031959156,0.0,0.0005779282,0.0010321415,0.0028529237,0.0038052406,0.0,0.00060686155,0.0,0.0016744848,0.0,0.00030617166
MECOM,0.0067370646,0.0037509608,0.004655435,0.008355592,0.0039182454,0.0,0.004293841,0.009803278,0.0027418546,0.0038995813,0.0054204497,0.0046834215,0.010283148,0.011677297,0.006007626,0.0069475654
AC074033.1,0.0,0.0,0.0,0.0,0.0,0.0016519041,0.0,0.0,0.0,0.0,0.0,0.00050926243,0.0,0.0,0.0,0.0
AC007849.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TERC,0.0,0.0,0.0,0.0007743385,0.0,0.0,0.0,0.0012117622,0.0,0.0,0.0014394922,0.0005506139,0.0,0.0,0.0,0.00019540492
ACTRT3,0.0009937892,0.0052064583,0.0012780085,0.0010764971,0.0027964262,0.0016529213,0.0008066484,0.002646878,0.0010720233,0.001747478,0.0024363091,0.0017450314,0.0,0.0,0.0008688797,0.0013564872
AC078802.1,0.015866524,0.003049085,0.005304503,0.004069451,0.0072006863,0.007893944,0.0033433316,0.0038134446,0.0012067785,0.0022332552,0.004631304,0.0019011204,0.0013982398,0.0017116532,0.0032805838,0.003914821
MYNN,0.11973999,0.09651621,0.10757005,0.09348996,0.08865932,0.09045616,0.115864515,0.1098593,0.087396815,0.09714428,0.10159783,0.11411685,0.083377525,0.088586524,0.11502117,0.11550105
AC078795.1,0.012228165,0.01180162,0.018349359,0.013973365,0.015777083,0.01064627,0.0073420475,0.010748576,0.013678944,0.0093252,0.011334798,0.010265052,0.019357787,0.021900654,0.016724084,0.01271822
LRRC34,0.11125857,0.14678542,0.1303616,0.12751351,0.08998194,0.10029376,0.12835541,0.1310655,0.15041141,0.1065642,0.109671175,0.09603889,0.15361026,0.16474248,0.1472576,0.161346
AC078795.3,0.009551001,0.0,0.0027202254,0.0029311415,0.0051664957,0.0075971386,0.001034358,0.0018607805,0.0,0.002026377,0.005022576,0.0020012218,0.0008059803,0.002678632,0.0038018408,0.005263063
AC078795.2,0.010852352,0.010147013,0.0045929314,0.006561716,0.010105873,0.0023797415,0.008076887,0.0101562375,0.008871908,0.005195835,0.0057092737,0.0070363353,0.009102947,0.0017036322,0.004692682,0.006561046
LRRIQ4,0.013450302,0.017589213,0.00635468,0.0054706335,0.0032153805,0.009830525,0.010570901,0.0108280955,0.007068556,0.0051676054,0.004394396,0.0051479544,0.010363663,0.0071234293,0.0066588195,0.011367963
LRRC31,0.0028491043,0.005689644,0.0037008766,0.003697714,0.0011909337,0.008112747,0.0018775247,0.0020714344,0.006820482,0.0051538516,0.0024198787,0.00075371494,0.004370275,0.0,0.0020051259,0.002611752
SAMD7,0.0014529531,0.0,0.0010895358,0.0,0.0024921806,0.0027859902,0.0014209809,0.002233096,0.0,0.0008547878,0.00034224588,0.00073285465,0.0010822468,0.0020712307,0.0016772288,0.0021054836
AC008040.1,0.01359957,0.0010522895,0.006031167,0.0124219535,0.011539044,0.004988858,0.005537455,0.00818882,0.0048216567,0.0048799743,0.0066796127,0.0037060943,0.0030629137,0.0025355353,0.007960649,0.0066037155
SEC62,0.8598124,0.74488384,0.59314245,0.68528366,0.71118665,0.6449964,0.627582,0.75633675,0.7485745,0.512023,0.61557484,0.7233608,0.65013915,0.5534675,0.7346203,0.6303373
SEC62-AS1,0.011633227,0.0023072383,0.0065934495,0.0047721216,0.0044261287,0.0016380615,0.008520761,0.012054314,0.0029389937,0.0048973705,0.005231672,0.007653531,0.004653992,0.005406076,0.0020600413,0.008762509
GPR160,0.003284447,0.0033496027,0.0028464205,0.011536665,0.01055992,0.0050954237,0.0025204879,0.006588873,0.0,0.0015754208,0.0035702381,0.0034799865,0.0015624786,0.0,0.0,0.004644344
PHC3,0.7539159,0.7116947,0.73044217,0.76203775,0.73560494,0.72650987,0.7334785,0.84824395,0.75043374,0.7021837,0.74786097,0.7266976,0.71414053,0.7388158,0.75447714,0.7122355
PRKCI,0.5597368,0.42896798,0.46128622,0.38228306,0.38973328,0.3994686,0.44988948,0.50493646,0.4635127,0.49572748,0.4507312,0.41521844,0.46221125,0.5208663,0.41273493,0.4955014
AC073288.1,0.0030183827,0.0,0.0013753772,0.0005417301,0.0004919003,0.0019478251,0.0010316168,0.0,0.0031097857,0.00046339046,0.00036628565,0.00039429223,0.0,0.0,0.0,0.00022001607
SKIL,0.2681234,0.14528921,0.16384429,0.122743666,0.17232583,0.1914983,0.13373731,0.19412681,0.14954463,0.16378686,0.14561361,0.14212635,0.12448107,0.15764754,0.16974255,0.15250234
AC073288.2,0.0,0.0008626425,0.00041778147,0.0008940914,0.0015175397,0.0,0.0020130193,0.0018312497,0.0,0.0011547167,0.001100636,0.0,0.002720084,0.0,0.0027913456,0.0010376978
CLDN11,0.009478423,0.0110296635,0.03238427,0.014581339,0.02861453,0.02762843,0.011464901,0.014675359,0.0417955,0.009211382,0.018784158,0.015867338,0.05422245,0.04209873,0.028020518,0.017236592
SLC7A14-AS1,0.37355107,0.27493954,0.2267952,0.39485025,0.3816392,0.4591902,0.15912339,0.17129351,0.23149455,0.1393856,0.16100574,0.25946784,0.18822846,0.1344967,0.23714288,0.17293824
SLC7A14,0.807618,0.5351062,0.6097568,0.729178,0.7163207,0.9040638,0.42234543,0.48120177,0.6370801,0.41438115,0.478876,0.5278746,0.557612,0.5391505,0.54063934,0.45022467
AC026316.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006847639,0.0,0.0,0.0015215634,0.0
AC026316.5,0.004077932,0.002892088,0.0021825286,0.0011242612,0.003083745,0.0059781712,0.0032427185,0.0023369407,0.0026205536,0.0027683647,0.0015387323,0.0038055626,0.0,0.0014404597,0.0,0.0038021859
AC026316.2,0.0,0.0,0.0001981257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL22L1,0.044393137,0.06997995,0.052930016,0.039836213,0.05005404,0.038131732,0.03453047,0.050681386,0.08009578,0.030715797,0.05298813,0.06638442,0.066048324,0.044557165,0.07732539,0.044783518
EIF5A2,0.059176445,0.09351656,0.06957868,0.044958334,0.038743865,0.0445131,0.046316884,0.042933393,0.05976521,0.02979524,0.05321738,0.06579473,0.09449536,0.062469814,0.06738927,0.05521159
AC061708.1,0.021766793,0.011773315,0.021267839,0.015462493,0.008897261,0.019163938,0.018214786,0.020664552,0.02642209,0.010579322,0.017221736,0.018352801,0.011147798,0.03175246,0.012252405,0.015882742
SLC2A2,0.0010518135,0.0,0.0006600222,0.0,0.0,0.0,0.00042383233,0.0034344443,0.0015563857,0.00055836106,0.0006838972,0.0032198017,0.0,0.001621045,0.0,0.00063768914
TNIK,1.6661167,1.777701,1.8914151,1.6180061,1.3003229,1.4750545,1.7648498,1.4957241,1.9084517,1.7195653,1.8009666,1.8184764,1.9032133,1.8018351,1.9296293,1.9684958
AC092919.1,0.00088885345,0.0055477624,0.010946235,0.008864205,0.008051148,0.003810238,0.008981411,0.010779536,0.01663093,0.007460462,0.010504738,0.005925447,0.007911093,0.0076767616,0.007103702,0.010731812
PLD1,0.013218534,0.014516156,0.012206616,0.016476361,0.0039041282,0.03666114,0.041315243,0.0070917774,0.089377694,0.015926225,0.0038836228,0.011264231,0.0067921034,0.100142516,0.113987744,0.46222314
TMEM212-AS1,0.0,0.0,0.0004933043,0.0,0.0026745065,0.0,0.0003070933,0.0017801657,0.0,0.0018135473,0.002189207,0.00046254703,0.0011348716,0.0,0.0,0.0023113214
TMEM212,0.0041877506,0.005107284,0.0012456613,0.0019388255,0.0013642735,0.0,0.0009912399,0.00057524483,0.002752618,0.0013286055,0.00049488724,0.0017589247,0.0018910684,0.00177944,0.0,0.00085458613
TMEM212-IT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC055714.1,0.0,0.0031067242,0.0013195028,0.0007792,0.00056467624,0.0,0.0009164803,0.0017121049,0.0,0.0025744522,0.0016518161,0.0020162987,0.003129209,0.0038364162,0.0,0.0010051343
FNDC3B,0.1672837,0.47867844,0.3576969,0.2609476,0.24363987,0.2869029,0.4172622,0.31083345,0.62008166,0.2839531,0.3477563,0.36763996,0.40023413,0.38684994,0.68288285,0.8378979
GHSR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011795774,0.013329914
TNFSF10,0.0,0.0,0.00087601447,0.00058848347,0.0,0.0,0.0,0.0,0.0,0.00064730603,0.00043603618,0.0004989662,0.0012846894,0.0,0.0012212689,0.0014510379
LINC02068,0.0,0.0015725996,0.0018762475,0.00058848347,0.0010485298,0.007008711,0.003941522,0.001672575,0.0031319717,0.0031214969,0.0014874483,0.0005615345,0.003441892,0.00367731,0.0014550101,0.0069039604
NCEH1,0.32252434,0.43959713,0.35577878,0.46417803,0.45296276,0.38963208,0.4835274,0.37715015,0.43116927,0.38282245,0.3299487,0.29852653,0.37946883,0.41766667,0.48850194,0.62905896
