symbol,specificity,P,neg_log10_p,p_fdr,is_driver,is_hcn1
ARHGAP33,0.0022308425310727,0.24111,0.6177847769524663,0.39896240525988813,False,False
PRODH2,0.0004041138951429,0.013192,1.8796893573635376,0.059705848768054376,False,False
NPHS1,0.001182603184536,0.14945,0.8255040806247005,0.2960655076236519,False,False
KIRREL2,0.0007679858111755,0.06837,1.165134420099962,0.1796155128205128,False,False
APLP1,0.0014120644785729,0.61637,0.210158507447976,0.7095964589786069,False,False
NFKBID,0.0012875793861806,0.64901,0.187748611502619,0.7324747222026121,False,False
HCST,5.8090706240671014e-05,0.64587,0.1898548875222481,0.7304259054560895,False,False
TYROBP,0.0,0.56913,0.244788521242733,0.6743702379893238,False,False
LRFN3,0.0014614384333928,0.53421,0.2722879865801449,0.6471505465433596,False,False
SDHAF1,0.0008218156949428,0.010694,1.9708598202356782,0.051647269265639166,False,False
SYNE4,0.0008297702205172,0.03943,1.404173222926777,0.12458102609727163,False,False
ALKBH6,0.0014171263312761,0.09311,1.0310036733516879,0.21936077320954905,False,False
CLIP3,0.0020161313718084,0.21777,0.6620019488770398,0.37538370941645993,False,False
THAP8,0.0016208218416382,0.30344,0.5179271703052659,0.457953974879592,False,False
WDR62,0.0007533420906992,0.31755,0.4981878829249068,0.470190544797554,False,False
OVOL3,0.0016762691644962,0.2427,0.6149302236680653,0.40068065082644627,False,False
POLR2I,0.0014238517838947,0.094101,1.0264057613530375,0.22079402158273384,False,False
TBCB,0.0010739972592557,0.23924,0.6211662062599306,0.39668960780244866,False,False
CAPNS1,0.0012859015610133,0.014699,1.8327122100990685,0.06428700574712644,False,False
COX7A1,0.0009773333762658,7.6811e-05,4.11457658078602,0.0012299765440881762,False,False
ZNF565,0.0020372655586021,0.00058813,3.23052666704898,0.006135055828981723,False,False
ZNF146,0.002125367335246,0.0019591,2.7079433953785315,0.015213011224489795,False,False
ZFP14,0.0022136517456231,0.00057349,3.2414741505311233,0.006034484516129032,False,False
ZFP82,0.0020235359824486,0.00088854,3.051323016493174,0.008432160178147269,False,False
ZNF566,0.0018456357734416,0.033553,1.4742686431492944,0.11189701439899832,False,False
ZNF260,0.0014269271738359,0.014843,1.8284783125495534,0.06461617624625443,False,False
ZNF529,0.001691033413592,0.00021662,3.664301448501778,0.002794030847457627,False,False
ZNF382,0.0021269464215449,0.00027927,3.5539757149765094,0.0033965097945205473,False,False
ZNF461,0.0017290787612296,0.00035003,3.455894732003695,0.004063375250544662,False,False
ZNF567,0.0014879999263325,0.00042806,3.3684953528498824,0.00477711372905028,False,False
ZNF850,0.0011356637040766,0.0018682,2.7285766322564187,0.014702362629246676,False,False
ZNF790,0.0016207811005559,0.010744,1.968834000339341,0.0517528164556962,False,False
ZNF345,0.0017628986545761,0.013344,1.8747139667063366,0.060215252964426876,False,False
ZNF829,0.001284790751273,0.017026,1.7688873709436477,0.0709313102189781,False,False
ZNF568,0.0015944426763227,0.063689,1.195935570048102,0.17181193602295744,False,False
ZNF420,0.0011508048880154,0.37484,0.42615407079292317,0.5203090454269087,False,False
ZNF585A,0.0069831557021376,0.58858,0.23019449935025435,0.6888894814706313,False,False
ZNF585B,0.0071712969628594,0.75264,0.12341270427599316,0.8065293737427921,False,False
ZNF383,0.0021729173345467,0.66176,0.17929948725818912,0.7418268780248299,False,False
HKR1,0.0018839973984298,0.37387,0.42727938201660587,0.5196396303704992,False,False
ZNF527,0.0017347919220701,0.30014,0.5226761217972523,0.45494995162667173,False,False
ZNF569,0.0015727825085859,0.41822,0.37859520231235066,0.5570573278879813,False,False
ZNF570,0.0012648464309326,0.41075,0.38642242789290066,0.550621990437846,False,False
ZNF793,0.0018665385099471,0.24855,0.604586232524982,0.40626752071187483,False,False
ZNF540,0.0021002791101108,0.14358,0.8429060510029189,0.28824416404974246,False,False
ZNF571,0.001043307604535,0.14359,0.8428758044951307,0.28824416404974246,False,False
ZFP30,0.0022090022454213,0.11969,0.9219421330208132,0.2568505290721096,False,False
ZNF607,0.0059247807246893,0.088109,1.054979727788821,0.21193827092113185,False,False
ZNF573,0.0022016376095668,0.25854,0.5874722555279887,0.41503733956010846,False,False
WDR87,0.0014436677936359,0.1629,0.7880789156914907,0.3125783059190779,False,False
SIPA1L3,0.0029244258113749,2.5718e-07,6.589762808015954,1.184436190201729e-05,True,False
DPF1,0.0028624969744827,0.069191,1.159950392602988,0.18108485344686426,False,False
SPINT2,0.005886846710429,0.24263,0.6150555017837557,0.4006064707097841,False,False
PPP1R14A,0.0002427712655335,0.28341,0.5475848299241313,0.44013347712037304,False,False
YIF1B,0.0020819196440897,0.10311,0.9866992131431123,0.23372184176945981,False,False
C19orf33,0.0,0.12842,0.8913673344195242,0.26846825768476124,False,False
KCNK6,0.0018204912462577,0.1001,0.9995659225206814,0.22908464843190604,False,False
CATSPERG,0.000972175589152,0.13263,0.8773582303744636,0.2737742224231465,False,False
PSMD8,0.0013876932131208,0.15594,0.8070424701153438,0.3043024358974359,False,False
GGN,0.0037470243923824,0.087393,1.0585233520695032,0.21077988726230001,False,False
SPRED3,0.003349052772297,0.12889,0.8897807763105964,0.2689724588665448,False,False
FAM98C,0.0027708545408069,0.096173,1.0169468364533827,0.22401118102317447,False,False
RASGRP4,0.0017560172875993,0.17711,0.7517569169453806,0.32999824064358163,False,False
RYR1,0.0016512648731037,0.018217,1.739523141672577,0.07402132646834478,False,False
MAP4K1,0.0017913721475651,0.023046,1.6374044424511802,0.08633336286919831,False,False
FBXO27,0.0027097769543684,0.021209,1.67347980789646,0.08149579923058427,False,False
PAPL,0.0009409733790954,0.2004,0.6981022828047919,0.35564601887840086,False,False
PAK4,0.0016632341150562,0.5412,0.26664221207441463,0.6527977356781645,False,False
NCCRP1,0.0,0.73606,0.133086782664079,0.7947955986486488,False,False
SYCN,0.0,0.68494,0.1643474705662498,0.7595076671753607,False,False
SAMD4B,0.0020089737945705,0.33634,0.4732214801541543,0.48691453392517436,False,False
PAF1,0.0018347728172251,0.023207,1.6343809977454966,0.08673317750233862,False,False
MED29,0.0014953919296982,0.32081,0.4937521027409566,0.47317624457775725,False,False
ZFP36,0.0001199543722087,0.080747,1.0928736040760976,0.20068706174183515,False,False
PLEKHG2,0.0027762718620895,0.0020196,2.6947346379765516,0.015509479865449302,False,False
RPS16,0.0018505196210162,0.00079403,3.1001630887714846,0.007709230516403403,False,False
SUPT5H,0.0015833460438444,0.00023875,3.622056619744216,0.003028145833333333,False,False
TIMM50,0.001776834124375,0.0002088,3.6802695056697754,0.002710668399675061,False,False
DLL3,0.0016115000563495,2.7324e-05,4.563455723337232,0.0005351284852941177,False,False
SELV,0.0031361619068605,2.8451e-05,4.545902464353286,0.0005524610340218712,True,False
EID2B,0.0014039967722036,0.021203,1.6736026866528875,0.08149579923058427,False,False
EID2,0.0011218104169321,0.018335,1.7367190857033785,0.07426631382978723,False,False
LGALS13,0.0,0.018751,1.7269755661815354,0.075129529456004,False,False
LGALS16,0.0,0.32575,0.4871155756153777,0.47781649839375856,False,False
LGALS14,0.0,0.07672,1.1150914058373929,0.19402790314923246,False,False
CLC,0.001143089565895,0.16857,0.7732197131854378,0.31962,False,False
MAP3K10,0.0021893112719884,0.62472,0.2043145901791582,0.7152413316618911,False,False
TTC9B,0.0016772379534803,0.29838,0.5252302903841315,0.4534865221112696,False,False
AKT2,0.0021560861528797,0.24901,0.6037832117090282,0.40674454415372036,False,False
C19orf47,0.0020621069778192,0.28366,0.5472019014408401,0.4403001427738928,False,False
PLD3,0.0023594680807729,0.28443,0.5460245987041187,0.44098133876600704,False,False
HIPK4,0.0031815440174459,0.21469,0.6681881840032577,0.3719602005637467,False,False
PRX,0.001912805358622,0.4317,0.3648179513437324,0.5670253719076189,False,False
SERTAD1,0.0004444809074955,0.61485,0.211230822627817,0.7084806294613888,False,False
SERTAD3,0.000639687532315,0.75871,0.11992419178119665,0.8110330775919732,False,False
BLVRB,0.0010530884742346,0.6786,0.16838614469090107,0.7548344539569847,False,False
SPTBN4,0.0027741762099872,0.64138,0.192884586697977,0.7271717792281498,False,False
SHKBP1,0.0010666624372958,0.30606,0.5141934260851695,0.460039960496614,False,False
LTBP4,0.0022978905406169,0.26524,0.5763609807600288,0.4221447266752963,False,False
NUMBL,0.001877360120374,0.29246,0.5339335243414534,0.4477680839241234,False,False
ADCK4,0.0019994146840225,0.21089,0.6759440131850488,0.36764318390052353,False,False
ITPKC,0.0015799394360993,0.2064,0.6852903070448263,0.3628769742630884,False,False
SNRPA,0.001250571514391,0.16784,0.7751045291505174,0.31897384231180875,False,False
MIA,0.0007223124880343,0.2149,0.6677635845085567,0.3722029803836567,False,False
RAB4B,0.0013353830576041,0.24146,0.6171548037037389,0.39928524366270046,False,False
EGLN2,0.0054592361115239,0.28759,0.5412262191943149,0.44353981284970095,False,False
CYP2A6,0.0035841534705718,0.46533,0.3322389474356534,0.5942511487458061,False,False
CYP2A7,0.0039691303479372,0.35874,0.44522019619620634,0.5063989959378311,False,False
CYP2B6,0.0077022771842227,0.8611,0.06494641076893495,0.8867236131692545,False,False
CYP2A13,0.0,0.72482,0.13976983165326068,0.7866450539898132,False,False
CYP2F1,0.0011513010498268,0.83914,0.07616557653098663,0.8697254257733965,False,False
CYP2S1,0.0018151399912708,0.61659,0.21000352304129177,0.7096157849632723,False,False
AXL,0.0003674967026577,0.20568,0.6868079363651958,0.3619790650809382,False,False
HNRNPUL1,0.0020950539736597,0.12892,0.8896797031597031,0.2689922921289649,False,False
TGFB1,0.0016309031302368,0.24463,0.6114902846851209,0.40257769848625263,False,False
CCDC97,0.0016611851901806,0.11966,0.9220510014939723,0.2568505290721096,False,False
TMEM91,0.0088276049715903,0.24573,0.6095418193477143,0.40368124280427636,False,False
B9D2,0.0029998580807931,0.39094,0.4078898913724922,0.5341665646374829,False,False
EXOSC5,0.0015860505760339,0.28407,0.5465746287283347,0.44066420792079203,False,False
BCKDHA,0.0018457597573937,0.2909,0.5362562787529408,0.446556378565255,False,False
B3GNT8,0.0,0.47105,0.32693299186985003,0.5993034033914497,False,False
ATP5SL,0.0016527765724473,0.53618,0.27068938962884204,0.6485288882161507,False,False
ERICH4,0.0015830677465409,0.36125,0.4421921442353957,0.5083328563881306,False,False
CEACAM5,0.0,0.81015,0.09143456366312522,0.8479831772334294,False,False
CEACAM6,0.0030589839625499,0.69452,0.15831524342589956,0.7662319734934769,False,False
CEACAM3,0.0,0.28094,0.5513864219143785,0.43746488745980716,False,False
LYPD4,0.010251648182415,0.35832,0.44572895056336853,0.505992040293364,False,False
DMRTC2,0.0027898166275198,0.38778,0.4114145936936836,0.5320779754443205,False,False
RPS19,0.0019350465509976,0.39044,0.40844569589932833,0.5338485318275155,False,False
CD79A,0.0003544623071971,0.25585,0.5920145786918639,0.4124207030461973,False,False
ARHGEF1,0.0015640030375269,0.32707,0.48535928905130654,0.4785667158029665,False,False
LOC390937,0.0020216922850227,0.27246,0.5646972477153898,0.42908882648536806,False,False
RABAC1,0.0012625521415298,0.27232,0.5649204615955061,0.4290167507886436,False,False
ATP1A3,0.0021552823985611,0.4484,0.34833439607706446,0.5805152624756967,False,False
GRIK5,0.0021369445225919,0.67176,0.17278585982223157,0.749626182529153,False,False
ZNF574,0.0016877349156643,0.76143,0.1183700161770382,0.8127989332709906,False,False
POU2F2,0.002092295596976,0.66612,0.17644752662051452,0.744944976906928,False,False
DEDD2,0.001814357614329,0.26994,0.5687327564507895,0.4268240961709706,False,False
ZNF526,0.0017523589852373,0.23785,0.6236968442440795,0.395098291237917,False,False
GSK3A,0.0020472398566335,0.17657,0.7530830829850744,0.3294134224349247,False,False
ERF,0.0036709794119887,0.15025,0.8231855193252229,0.29715444375696076,False,False
CIC,0.0023497670906413,0.081867,1.0868911239541246,0.20235598376372352,False,False
PAFAH1B3,0.0013892113738099,0.024418,1.6122899106013944,0.09000738030442805,False,False
PRR19,0.0010066819223524,0.02731,1.5636782998602667,0.09676065255927321,False,False
TMEM145,0.0028963363308984,0.028978,1.5379315919130567,0.1009366647776809,False,False
MEGF8,0.0022732305397112,0.013569,1.867452157534419,0.06078063715326421,False,False
CNFN,0.0004962173644929,0.020409,1.6901782743197702,0.07956970700170775,False,False
LIPE,0.0017661475585383,0.48797,0.311606877249236,0.6122035303815356,False,False
CXCL17,0.0014723083194667,0.59377,0.22638174874669353,0.6923273289070481,False,False
CEACAM1,0.0017965883711278,0.40503,0.3925128080151302,0.5458580224321133,False,False
CEACAM8,0.0008627670638331,0.42982,0.366713380171814,0.5653459604938271,False,False
PSG3,0.0019400279350197,0.25971,0.5855113277630479,0.4160827578947368,False,False
PSG8,0.0024174277941773,0.31832,0.49713607386166814,0.47093796704314017,False,False
PSG6,0.0021110029898903,0.47874,0.31990028454327235,0.6052179739027282,False,False
PSG7,0.0021576360485749,0.47639,0.32203736345794304,0.6030150498970378,False,False
PSG11,0.0014244180966348,0.67994,0.16752940908580025,0.7557079276773297,False,False
PSG2,0.0022112575389302,0.63253,0.19891887169288333,0.7207459486631016,False,False
PSG5,0.0011593895804479,0.54523,0.26342025614622316,0.6561235414156626,False,False
PSG9,0.0013057044865938,0.62799,0.20204727183509202,0.7177962959519382,False,False
CD177,0.0072481087117066,0.99093,0.0039570233022811225,0.9914263025104865,False,False
TEX101,0.0009654664070714,0.84485,0.07322039158876562,0.87399973135681,False,False
LYPD3,0.0013547821578694,0.33625,0.4733377069895356,0.48687245175319377,False,False
PHLDB3,0.0027138310254986,0.42794,0.3686171176586902,0.5642198778978632,False,False
ETHE1,0.0022282517154534,0.72538,0.1394344228517791,0.7869855926680245,False,False
ZNF575,0.0017446739652909,0.67833,0.16855897528888536,0.7546391736860425,False,False
XRCC1,0.0029164409364834,0.64118,0.19302003283240296,0.7270771006882849,False,False
PINLYP,0.0017903183813403,0.76142,0.11837571988366606,0.8127989332709906,False,False
IRGQ,0.0065671891061683,0.43145,0.36506952667481474,0.5668367683327853,False,False
ZNF576,0.0061911002956943,0.48489,0.3143567723489044,0.6098714851251378,False,False
SRRM5,0.0023450717252364,0.41259,0.3844813022897913,0.5518119332161687,False,False
ZNF428,0.0019773862605643,0.45294,0.34395932424487236,0.5846707317073171,False,False
CADM4,0.0025367234644768,0.47762,0.32091749572337375,0.6041033019390581,False,False
PLAUR,0.0021306394153579,0.4464,0.35027581407047764,0.5791458353628837,False,False
IRGC,0.0,0.11022,0.957739593310548,0.24359259643301537,False,False
SMG9,0.0024484796200405,0.9348,0.029281296279810732,0.9432604129309257,False,False
KCNN4,0.0008211822050525,0.72491,0.13971590919401444,0.7866893053103355,False,False
LYPD5,0.0016501546420027,0.20937,0.679085546954425,0.36599164278683144,False,False
ZNF283,0.0014418818444981,0.18377,0.7357253846684157,0.3377217536798528,False,False
ZNF404,0.0010321304051466,0.57371,0.24130758012109885,0.677689371720009,False,False
ZNF45,0.0015431649925113,0.86928,0.06084031231035435,0.8936037360092629,False,False
ZNF221,0.0010565725615122,0.87266,0.05915493027529054,0.8960408288357748,False,False
ZNF155,0.0011893014735554,0.89927,0.04610989457917702,0.9163574488299432,False,False
ZNF230,0.0017335155587918,0.92976,0.03162914190530196,0.9394596965098635,False,False
ZNF222,0.0012909351884635,0.93772,0.027926821117913923,0.9455298958924854,False,False
ZNF223,0.0012962217625655,0.95254,0.021116777946805457,0.9576937238125197,False,False
ZNF284,0.0021324845625806,0.88302,0.0540294597392246,0.9039998507462688,False,False
ZNF224,0.0017779291391859,0.64774,0.18859928305590476,0.7316605131467345,False,False
ZNF225,0.0012515288707085,0.53052,0.2752982390465012,0.6446350456204379,False,False
ZNF234,0.0010467979999596,0.42487,0.3717439332889939,0.5619654540942929,False,False
ZNF226,0.0012790084534702,0.43554,0.3609719532130586,0.5708492364471418,False,False
ZNF227,0.0017262573170534,0.26669,0.5739932686229889,0.42341870653685676,False,False
ZNF235,0.001738283657541,0.018235,1.7390942323501999,0.07402324511049022,False,False
ZNF233,0.0019849364004689,0.035921,1.4446515815694128,0.11701049755401549,False,False
ZNF112,0.001530007227707,0.014408,1.841396300188523,0.0633262508250825,False,False
ZNF285,0.0012392358717629,0.34829,0.4580589946981379,0.4971882527914247,False,False
ZNF229,0.0015822793860317,0.54898,0.2604434771307001,0.6591472111194591,False,False
ZNF180,0.0014713712101538,0.32314,0.49060927935763976,0.47541415592783504,False,False
CEACAM20,0.0015892665740553,0.25424,0.5947561201366957,0.4110693484419264,False,False
IGSF23,0.0004414560109337,0.91364,0.039224894869905866,0.9270907866666667,False,False
PVR,0.0041934569411929,0.52222,0.2821464995691646,0.639007540192926,False,False
CEACAM19,0.0026165416405585,0.31646,0.4996811762536131,0.46931675698246267,False,False
CEACAM16,0.0,0.33434,0.47581166187567486,0.4850737666817976,False,False
BCL3,0.001333750593304,0.5643,0.24848994972995866,0.6706885542168675,False,False
CBLC,0.0012142786931318,0.63862,0.19475748455381423,0.7251002642984015,False,False
BCAM,0.000424683694962,0.9632,0.01628352608625069,0.9668499981156963,False,False
