pathway,source,k_cells,mean_NES,sd_NES,p_fisher,n_pos_NES,n_neg_NES,n_sig_per_ct,padj_fisher,stouffer_Z,p_stouffer,padj_stouffer
GOBP_VESICLE_TARGETING_ROUGH_ER_TO_CIS_GOLGI,C5:GO:BP,19,-0.5510308115447445,0.8427361414998076,0.6245398690348603,5,14,0,0.841646546641826,-2.4741811726846192,0.013354195642761944,0.032353057642745084
GOBP_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI,C5:GO:BP,21,-0.6619273612231236,0.7549748778642125,0.5916558059763632,4,17,0,0.8157565246870349,-2.802309144521664,0.00507382277339652,0.014351401674233046
GOBP_VESICLE_TETHERING,C5:GO:BP,22,-0.8177181576615064,0.8713097403956916,0.005999263295302131,4,18,0,0.027953858319842817,-4.446816289115252,8.71523093306096e-6,5.560419267818426e-5
GOBP_VESICLE_TRANSPORT_ALONG_MICROTUBULE,C5:GO:BP,23,-1.0210690458354137,0.434498065247924,0.10864198408402556,1,22,0,0.2623781645449428,-4.740371305811444,2.1332691667598925e-6,1.5756070238438393e-5
GOBP_VIRAL_BUDDING,C5:GO:BP,19,0.6323417122369535,0.7946976363282006,0.715313181584135,15,4,0,0.9045945964163007,2.4084581920425383,0.016020061041181043,0.03785433359266696
GOBP_VIRAL_GENE_EXPRESSION,C5:GO:BP,23,0.26649919699051916,0.9142897876133865,0.9815669783887421,15,8,0,0.9999994617856818,0.6524229686855157,0.5141283511312394,0.6256211309096998
GOBP_VIRAL_GENOME_REPLICATION,C5:GO:BP,23,0.8590693764077445,0.8548087922509415,2.168669802469873e-5,19,4,1,2.3163819974073314e-4,5.635084968278499,1.7497204572721427e-8,2.0781672056278931e-7
GOBP_VIRAL_LIFE_CYCLE,C5:GO:BP,23,0.6737469226095834,0.9140020393163983,3.1054220530266286e-4,18,5,1,0.002348129526630135,4.399206378065386,1.0864746798914197e-5,6.745859455553473e-5
GOBP_VIRAL_PROCESS,C5:GO:BP,23,0.6460368542882906,0.8614792572561738,0.008676980257837,18,5,0,0.03752132264241264,4.062907191799048,4.8465302538630274e-5,2.5213182253918217e-4
GOBP_VIRAL_PROTEIN_PROCESSING,C5:GO:BP,22,-0.4830845986256077,0.843463827952183,0.944636026394411,6,16,0,0.9999994617856818,-1.8524707208184874,0.06395825819000851,0.11936686651932918
GOBP_VIRAL_RELEASE_FROM_HOST_CELL,C5:GO:BP,19,0.8170347569513248,0.884644222844711,0.0018174946164812606,15,4,0,0.010304533322989895,4.629763044610565,3.6608441173895682e-6,2.5625908821726977e-5
GOBP_VIRAL_RNA_GENOME_REPLICATION,C5:GO:BP,17,-0.806633746034906,0.7048665324681909,0.39443053896422076,2,15,0,0.6454394741953619,-2.751366729661057,0.005934716248546088,0.01640370176986843
GOBP_VIRAL_TRANSCRIPTION,C5:GO:BP,21,0.3922079031178022,0.9547312860125291,0.5645467867368302,14,7,0,0.7960568335135104,1.911578126991382,0.05593032707014534,0.10686512580302727
GOBP_VIRAL_TRANSLATION,C5:GO:BP,20,-0.013644647198213289,1.0572230428054554,0.5369855927552843,10,10,0,0.7758491587531214,-0.24257745967842173,0.8083327443086712,0.8658116645561461
GOBP_VIRION_ASSEMBLY,C5:GO:BP,20,0.6563627477126291,0.7866353764999494,0.5728192317870884,16,4,0,0.8010658255187684,2.8007376840505205,0.005098594509598485,0.014416129681526705
GOBP_VISUAL_BEHAVIOR,C5:GO:BP,23,-0.9235877297359277,0.627647351369962,0.04523497002692103,2,21,0,0.13483623692933552,-4.442672397240867,8.884839273507332e-6,5.649751667924687e-5
GOBP_VITAMIN_BIOSYNTHETIC_PROCESS,C5:GO:BP,10,0.7924830571536909,0.590433782452752,0.75845331042298,9,1,0,0.9319884041352049,1.9211576529306549,0.054711835071714204,0.1050891057451412
GOBP_VITAMIN_D_METABOLIC_PROCESS,C5:GO:BP,1,-0.8485206135975298,NA,NA,0,1,0,NA,NA,NA,NA
GOBP_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY,C5:GO:BP,7,0.9566314923000426,0.7809546175029608,0.06434349937105067,6,1,0,0.17669590244398203,2.8989344250619458,0.0037443319578236442,0.01102794568526771
GOBP_VITAMIN_K_METABOLIC_PROCESS,C5:GO:BP,1,0.9036323813853024,NA,NA,1,0,0,NA,NA,NA,NA
GOBP_VITAMIN_METABOLIC_PROCESS,C5:GO:BP,21,0.4366098865108128,0.8866229467682306,0.6656604809176342,15,6,0,0.8691484172966272,1.9433381977113116,0.05197530915632952,0.10066838347118655
GOBP_VITAMIN_TRANSMEMBRANE_TRANSPORT,C5:GO:BP,9,-1.4522499473432076,0.2911463494889736,1.717186816216766e-5,0,9,0,1.8734508164924916e-4,-5.628272370067049,1.8202350761928217e-8,2.1552147716100124e-7
GOBP_VITAMIN_TRANSPORT,C5:GO:BP,19,-0.9680834212237056,0.8780694488143043,2.158883030897898e-5,2,17,0,2.3123968733474397e-4,-4.845736991101586,1.26142533496726e-6,9.840148399535204e-6
GOBP_VOCALIZATION_BEHAVIOR,C5:GO:BP,19,-1.3462552106482144,0.6184910750018473,1.124731327156645e-10,1,18,1,3.7024022178859045e-9,-7.986258234528726,1.3909615733391491e-15,7.376926066382696e-14
GOBP_V_D_J_RECOMBINATION,C5:GO:BP,18,0.8300800401311439,0.7714840918070344,0.12116782690128407,16,2,0,0.28272993744601893,3.1943939479543175,0.0014012475846183437,0.004779512194609331
GOBP_WALKING_BEHAVIOR,C5:GO:BP,22,-0.9799262191349334,0.7294117837636606,7.261102462437256e-4,2,20,2,0.004872850571672524,-4.954570597964268,7.249019411653152e-7,5.972034654454706e-6
GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS,C5:GO:BP,21,0.650703210615426,0.7877076293791407,0.5076273585984876,17,4,0,0.7536668267974355,2.817755034827997,0.004836069071017306,0.013764355593299665
GOBP_WATER_TRANSPORT,C5:GO:BP,5,-0.5865584486438276,0.9697158295651417,0.43051770083620267,1,4,0,0.6787497277634351,-1.0123586422865447,0.31136660531822064,0.4265631341284272
GOBP_WHITE_FAT_CELL_DIFFERENTIATION,C5:GO:BP,16,0.757914193193342,0.8005875040064717,0.28176129136842537,13,3,0,0.519192217395281,3.0985486584656368,0.0019447103272143742,0.006331071641099863
GOBP_WNT_SIGNALING_PATHWAY,C5:GO:BP,23,0.0084000776710715,1.07313106423152,0.1167561201990778,12,11,0,0.27570272544852437,-0.4153467433346405,0.6778880872707456,0.7644759779218376
GOBP_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY,C5:GO:BP,22,-0.01657181894057088,1.096482728183532,0.28556551709594513,11,11,0,0.5238683291044278,-0.12849137533390367,0.8977601231357164,0.9285203223710004
GOBP_WOUND_HEALING,C5:GO:BP,23,0.10626569983513745,1.0816998658311614,0.0220584679727548,13,10,1,0.07849172590745247,0.14969156031807462,0.8810079670437668,0.9181532069881109
GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS,C5:GO:BP,18,-0.12741692086369302,1.156890961676264,0.0746378270306308,8,10,0,0.1983330149731828,-0.5848912911138052,0.5586208147988201,0.6633506611872061
GOBP_XENOBIOTIC_CATABOLIC_PROCESS,C5:GO:BP,10,0.07506394918902402,0.9754035157567812,0.8849077461899145,5,5,0,0.989655835096882,0.5115183525007482,0.6089881408535995,0.7059566532633484
GOBP_XENOBIOTIC_EXPORT_FROM_CELL,C5:GO:BP,13,0.08203327944668533,1.0176454641953387,0.731841664528936,8,5,0,0.9153414333454772,-0.389343705244625,0.6970219096860447,0.7809795076690615
GOBP_XENOBIOTIC_METABOLIC_PROCESS,C5:GO:BP,20,0.147258082415501,1.0167513531201664,0.6488720079079089,11,9,0,0.857935513225883,1.0275673048662337,0.30415341041492827,0.4186014769037317
GOBP_XENOBIOTIC_TRANSMEMBRANE_TRANSPORT,C5:GO:BP,12,-1.355683731413942,0.2877810559333975,1.4385349993068097e-4,0,12,0,0.0012046722892122051,-5.52319027149168,3.328988841322047e-8,3.738748203114187e-7
GOBP_XENOBIOTIC_TRANSPORT,C5:GO:BP,19,-1.0645985218109744,0.69302723111073,9.311869525137992e-5,2,17,0,8.249970715020747e-4,-5.812036280208214,6.171746013058127e-9,8.029578245609014e-8
GOBP_XENOPHAGY,C5:GO:BP,12,0.756177797811177,0.7580682370431776,0.510187655303535,10,2,0,0.7559765470611365,2.4191188931209817,0.01555815412034542,0.0369113460755135
GOBP_ZINC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,C5:GO:BP,2,-1.0304872694475629,0.08932425186824913,0.4714224620222145,0,2,0,0.7197627633873755,-1.1521052157835208,0.2492778401007048,0.36027918025534367
GOBP_ZINC_ION_IMPORT_INTO_ORGANELLE,C5:GO:BP,5,0.602443183306989,0.8079889131414726,0.7881771417827489,4,1,0,0.9491831109862683,1.0033197698862528,0.31570660033719855,0.430621772955025
GOBP_ZINC_ION_TRANSPORT,C5:GO:BP,21,-0.4131878937217037,0.9470776677477949,0.6538063874609875,6,15,0,0.8605402842665174,-1.308243395341986,0.19079076751276336,0.2906581072202222
GOBP_ZYMOGEN_ACTIVATION,C5:GO:BP,15,-0.3716725889969582,0.9109594033184889,0.8432321946761623,5,10,0,0.9735093379806276,-1.2392051071331518,0.21526954971503276,0.3199092335422661
GOCC_90S_PRERIBOSOME,C5:GO:CC,18,-0.6206978488495914,0.8698780156960437,0.4183117698276179,3,15,0,0.6692753970130256,-1.8438504699937812,0.06520493507074118,0.12121959326564032
GOCC_9PLUS0_NON_MOTILE_CILIUM,C5:GO:CC,22,0.4093021783163027,1.0506064378577469,0.016114715560374245,14,8,0,0.06119745536279369,3.098529878942756,0.0019448335825612516,0.006331071641099863
GOCC_9PLUS2_MOTILE_CILIUM,C5:GO:CC,23,0.901984204275185,0.8416859308954919,7.843367997975977e-7,20,3,0,1.2076572863012607e-5,5.827380693631178,5.630407421893642e-9,7.375543993310762e-8
GOCC_ACETYLCHOLINE_GATED_CHANNEL_COMPLEX,C5:GO:CC,4,0.6875463891717196,1.3921575383804863,0.015535350301575967,3,1,0,0.0595636804086548,1.676540400014448,0.0936323897658771,0.16314637477572516
GOCC_ACETYLTRANSFERASE_COMPLEX,C5:GO:CC,23,0.3220835591580397,0.95200948258227025,0.802266121488034,16,7,0,0.9556865340514921,0.5410398145870138,0.588480140271342,0.6876730822905867
GOCC_ACROSOMAL_MEMBRANE,C5:GO:CC,18,-1.1364246646067948,0.3045989197059701,0.031466714466894,0,18,0,0.10206805899158537,-4.687972221522272,2.7592546049389683e-6,1.986091179822705e-5
GOCC_ACROSOMAL_VESICLE,C5:GO:CC,23,-0.6558013809649683,0.7332709610583911,0.8521384111282773,4,19,0,0.9784792170650988,-2.568373768515928,0.010217691841276143,0.025890017449179133
GOCC_ACTIN_BASED_CELL_PROJECTION,C5:GO:CC,23,-0.05766451773995898,1.0744229008497796,0.22589542246713604,11,12,0,0.4453183638052447,-0.4391102617936609,0.6605816438725214,0.7494966593751962
GOCC_ACTIN_CYTOSKELETON,C5:GO:CC,23,-0.29875478438997716,1.0526085383552193,0.011270348473172886,9,14,0,0.046299973797537024,-2.8090800942751204,0.00496832843676454,0.01408953741981834
GOCC_ACTIN_FILAMENT,C5:GO:CC,23,-0.9651639746848689,0.5135541517661394,0.05968347916514408,1,22,0,0.16702188727893197,-4.455465030041051,8.371154092998808e-6,5.365884363243605e-5
GOCC_ACTIN_FILAMENT_BUNDLE,C5:GO:CC,23,-0.0339388779477447,1.1188631943562075,0.1009261123635267,12,11,0,0.24855343793895218,-0.818133689716508,0.41328085365037825,0.5300127421205606
GOCC_ACTOMYOSIN,C5:GO:CC,23,-0.3110608345300119,1.0879508992471627,0.049595994690051305,9,14,0,0.14445637354993204,-2.157712109742737,0.030950221847678722,0.06554820972011159
GOCC_ADHERENS_JUNCTION,C5:GO:CC,23,-0.2514244314857444,1.0816272712852832,0.040710705767051845,9,14,1,0.1251641143087661,-1.3684473476286754,0.17117209231773214,0.2661863712137081
GOCC_AGGRESOME,C5:GO:CC,21,-0.1031831860338642,1.0786949881329435,0.3460921008648165,9,12,0,0.593556113699664,-0.12361149231794392,0.9016228927249573,0.9317583263518943
GOCC_ALPHA_KETOACID_DEHYDROGENASE_COMPLEX,C5:GO:CC,18,-0.13184102798550362,1.0245227855471233,0.7432088632035675,8,10,0,0.9230728702118014,-0.5321778882239356,0.5946027960374494,0.6932796264638169
GOCC_AMPA_GLUTAMATE_RECEPTOR_COMPLEX,C5:GO:CC,21,-1.2265148294713044,0.7856258777698063,1.6162099071441617e-11,2,19,3,6.11039359448513e-10,-8.043747491883142,8.713196918023616e-16,4.787243515319881e-14
GOCC_AMPHISOME,C5:GO:CC,12,0.5049296412185085,1.0016373381189676,0.17574857767376978,8,4,0,0.37293467287984994,2.4821861668445226,0.013057903445563119,0.03176029977696416
GOCC_ANAPHASE_PROMOTING_COMPLEX,C5:GO:CC,17,-0.19612977281809849,0.8765974851866812,0.990614791138171,7,10,0,0.9999994617856818,-0.7188592613345288,0.47222763959066577,0.5851415057537084
GOCC_ANCHORING_JUNCTION,C5:GO:CC,6,-1.052547425991214,0.2217104057683734,0.1070890249255789,0,6,0,0.2598788952515558,-2.5479519754879534,0.010835738677071943,0.02716760875797716
GOCC_APICAL_DENDRITE,C5:GO:CC,21,-0.06294845381833242,1.0911170521112608,0.37058823297289356,10,11,0,0.6188896425134459,-0.268961445294239,0.7879593519265777,0.8499499393592195
GOCC_APICAL_JUNCTION_COMPLEX,C5:GO:CC,23,0.04750144790143182,1.0830855507346266,0.1503451118828401,12,11,0,0.3321335318048163,0.16359660026274642,0.8700487212444137,0.9109627206119534
GOCC_APICAL_PART_OF_CELL,C5:GO:CC,23,-0.8810373843545858,0.7725473745499472,1.5351227759862866e-5,3,20,1,1.7125237332268276e-4,-5.665672259012132,1.4644921327899605e-8,1.7585418896410264e-7
GOCC_APICOLATERAL_PLASMA_MEMBRANE,C5:GO:CC,9,0.5610678597189452,0.9370262964142189,0.4013837108062458,6,3,0,0.6517674027232886,2.0770307082414603,0.037798725067107214,0.07757830242878198
GOCC_AP_1_ADAPTOR_COMPLEX,C5:GO:CC,8,-0.43748853665611487,0.8695338952509781,0.8810002344634721,2,6,0,0.9881998669373854,-0.7329679040276859,0.463578005436573,0.5780485763090778
GOCC_AP_2_ADAPTOR_COMPLEX,C5:GO:CC,9,0.16953417016840783,0.8888811434984967,0.9704613423469042,5,4,0,0.9999994617856818,0.4913296651337375,0.6231933016158272,0.7180638570368244
GOCC_AP_3_ADAPTOR_COMPLEX,C5:GO:CC,11,-0.6803201190812955,0.6980056025738685,0.8583042430742485,2,9,0,0.9801155237123658,-1.841908576314102,0.06548852391421334,0.12162836992530332
GOCC_AP_TYPE_MEMBRANE_COAT_ADAPTOR_COMPLEX,C5:GO:CC,23,-0.41452288045302843,0.8020567979703163,0.9972733554098115,6,17,0,0.9999994617856818,-1.0859106149016602,0.2775185401679853,0.39053051248625453
GOCC_ASTER,C5:GO:CC,1,1.196807185942104,NA,NA,1,0,0,NA,NA,NA,NA
GOCC_ASTROCYTE_END_FOOT,C5:GO:CC,8,0.997884811843099,0.7046028236192543,0.08601554278454208,7,1,0,0.22065861613891433,3.110159585131969,0.0018698628958150408,0.006113074886703538
GOCC_ASTROCYTE_PROJECTION,C5:GO:CC,18,0.22394189162100298,0.9764231887318515,0.8284596184196877,11,7,0,0.9653564397118027,0.6770908548665674,0.4983483109090972,0.6100153951615284
GOCC_ASYMMETRIC_GLUTAMATERGIC_EXCITATORY_SYNAPSE,C5:GO:CC,18,-0.6096474314171946,0.8544948313739292,0.5257484895378498,4,14,0,0.76828919651819,-2.34690369488097,0.018930146965028816,0.04359756706029103
GOCC_ATAC_COMPLEX,C5:GO:CC,17,-0.22560118162982779,0.9188080605076139,0.9113706310803715,6,11,0,0.9972972502594637,-0.45628617643872355,0.648184203094752,0.7396059702726163
GOCC_ATPASE_COMPLEX,C5:GO:CC,23,-0.4447093221096719,1.0034632096213714,0.02253143972366377,7,16,1,0.07973707375793337,-2.492693510490296,0.012677822699082606,0.030962754062326146
GOCC_ATPASE_DEPENDENT_TRANSMEMBRANE_TRANSPORT_COMPLEX,C5:GO:CC,22,-0.6594957386693735,1.020759254749329,0.0035559564009974994,5,17,0,0.01830426883980622,-3.4247846538379534,6.152869092611112e-4,0.0023285164152760684
GOCC_AUTOLYSOSOME,C5:GO:CC,19,0.18744824717407965,1.052681651075183,0.5089843438345544,10,9,0,0.7552192410849994,1.355719680895205,0.17518837503314166,0.27133879712076725
GOCC_AUTOPHAGOSOME,C5:GO:CC,23,-0.15969263968324582,1.0257965118786925,0.5260040064924736,10,13,0,0.76828919651819,-1.0443843759712452,0.29630758930698775,0.4106898474659647
GOCC_AUTOPHAGOSOME_MEMBRANE,C5:GO:CC,21,-0.2832282515664169,0.9968106015721916,0.6250426292753876,8,13,0,0.8418784056042566,-1.5392358561541444,0.12374672698420756,0.20504529268353075
GOCC_AXOLEMMA,C5:GO:CC,20,-0.8531066376852051,0.8962693998698372,0.0015319539101028023,4,16,0,0.008958294036336217,-4.711186768309458,2.4627840173742174e-6,1.7912649086368476e-5
GOCC_AXON,C5:GO:CC,15,-1.0921309870346736,1.0047592672304948,2.6778151616628732e-40,2,13,6,5.112618597404841e-37,-10.455383084343408,1.384381880126167e-25,4.229009767409415e-23
GOCC_AXONAL_GROWTH_CONE,C5:GO:CC,22,-0.09390651103694488,1.0334701431331923,0.5822607026982681,10,12,0,0.8084954520921225,-0.47471377571251167,0.6349909977322328,0.7280327653026665
GOCC_AXONEMAL_A_TUBULE_INNER_SHEATH,C5:GO:CC,7,1.0512888570760401,0.9096198475390989,0.008330041475105278,6,1,0,0.03643093296134459,3.4670665986415052,5.261715053975297e-4,0.002029480700364108
GOCC_AXONEMAL_DOUBLET_MICROTUBULE,C5:GO:CC,15,0.8143878770725572,0.9702523707581906,0.0062167300897037385,12,3,0,0.028826452759603795,3.7234499106400047,1.9651886407567727e-4,8.556525455792175e-4
GOCC_AXONEMAL_DYNEIN_COMPLEX,C5:GO:CC,15,-0.08162072897008386,1.0981592743381505,0.36330913627623423,7,8,0,0.6114129294274132,-0.3548612580394045,0.722693533599435,0.8001175001593048
GOCC_AXONEMAL_MICROTUBULE,C5:GO:CC,17,1.0751889507923322,0.8205498269862345,2.45500541489744e-5,15,2,0,2.575395103512603e-4,5.626495564089882,1.8390751394460953e-8,2.1707908562519057e-7
GOCC_AXON_CYTOPLASM,C5:GO:CC,23,0.030053087727489738,0.9799072850721431,0.9280878667854623,12,11,0,0.9999994617856818,0.07841962065137373,0.9374942665680718,0.9572996007193962
GOCC_AXON_INITIAL_SEGMENT,C5:GO:CC,22,0.08015474998901842,1.2025254614775729,0.010454139721307062,12,10,0,0.04365132042188192,0.08593751069787925,0.9315160925710876,0.95272377112165485
GOCC_AZUROPHIL_GRANULE,C5:GO:CC,23,-0.2386903227373996,0.9886814383232575,0.7485097771201715,9,14,0,0.9254404445116969,-0.995628190820227,0.3194308322351657,0.43492481115706194
GOCC_AZUROPHIL_GRANULE_LUMEN,C5:GO:CC,21,-0.46444132579620356,1.0845037828624293,0.0053611814153182195,6,15,0,0.02547812225811154,-2.273327194571594,0.02300646991619192,0.051570417009086496
GOCC_AZUROPHIL_GRANULE_MEMBRANE,C5:GO:CC,21,-0.2694972880619158,0.8398193301751439,0.9986424652938418,7,14,0,0.9999994617856818,-0.7099381669998538,0.47774248093691263,0.5905664174352867
GOCC_A_BAND,C5:GO:CC,19,1.1004555950197248,0.6728674810829018,1.7832686815317232e-4,18,1,0,0.0014550024488095908,5.323332300144071,1.0188337983820384e-7,1.0458109836348962e-6
GOCC_BASAL_PART_OF_CELL,C5:GO:CC,23,-0.8985373182145237,0.7443930060948505,1.1064590523292582e-4,3,20,0,9.515797052520883e-4,-5.851582784037888,4.869168189519557e-9,6.467102167541018e-8
GOCC_BASEMENT_MEMBRANE,C5:GO:CC,22,-0.5611820013258533,0.992547464414506,0.011813504866338094,5,17,1,0.04798083380912833,-2.177831168753946,0.029418608476756855,0.06287717174591277
GOCC_BASOLATERAL_PLASMA_MEMBRANE,C5:GO:CC,23,-1.121896362406576,0.5015024799393363,2.6124358893551355e-7,1,22,0,4.586476525748315e-6,-7.215820441488424,5.360975844769106e-13,1.742203086234113e-11
GOCC_BETA_CATENIN_DESTRUCTION_COMPLEX,C5:GO:CC,16,-0.2379386114614112,0.8543220442790662,0.9963595486147502,6,10,0,0.9999994617856818,-0.6192478216107704,0.5357531125027206,0.6437297860577844
GOCC_BETA_CATENIN_TCF_COMPLEX,C5:GO:CC,14,0.2256068775735093,0.8782475732297986,0.9790048889278239,8,6,0,0.9999994617856818,1.067563142409635,0.2857176169115533,0.39970640091910126
GOCC_BLOC_1_COMPLEX,C5:GO:CC,10,0.45242378601800004,0.7216492049831318,0.9887695584657874,7,3,0,0.9999994617856818,1.1572494300340344,0.2471704678523102,0.35777878373542327
GOCC_BLOC_COMPLEX,C5:GO:CC,18,0.7210660004288972,0.5790232719932287,0.933925011308466,16,2,0,0.9999994617856818,2.2157787024678313,0.026706661742621245,0.058157620681037484
GOCC_BLOOD_MICROPARTICLE,C5:GO:CC,21,0.6906423520404007,0.9054178046952891,0.025824510926372668,16,5,0,0.08875868134325295,3.977452910767006,6.965741152236107e-5,3.495227672774451e-4
GOCC_BRAHMA_COMPLEX,C5:GO:CC,18,-0.05541900942198211,0.9797109637555524,0.9132821720858539,8,10,0,0.9984314354399797,0.1297268809069489,0.8967825143870444,0.9277605069593413
GOCC_BRUSH_BORDER,C5:GO:CC,23,-0.7061623894589102,0.8645446237135428,0.033886239492654194,4,19,0,0.10823471811183609,-3.3653317413555714,7.645167971997255e-4,0.0028143695325117627
GOCC_BRUSH_BORDER_MEMBRANE,C5:GO:CC,19,-0.5882175843816653,1.0185824424481258,0.027284727770908873,5,14,0,0.09179447840811941,-2.9143534902020085,0.003564260654384641,0.0106163255138594
GOCC_CAJAL_BODY,C5:GO:CC,22,0.6449249942318923,1.0029095132939252,0.004113326182671643,16,6,0,0.020531681083047933,4.1763523784656265,2.962208266903226e-5,1.6333851649342915e-4
GOCC_CALCIUM_CHANNEL_COMPLEX,C5:GO:CC,23,-0.1733831348923881,1.1907001420326397,0.00316101564302839,9,14,0,0.016603743003899767,-0.14117448344729147,0.8877321034278929,0.9225214415401848
GOCC_CALYX_OF_HELD,C5:GO:CC,19,-0.6214552434771315,1.0509559881746366,0.008593460948156127,5,14,0,0.03724645928550985,-3.0806955021942937,0.0020651772758223334,0.00666881981203178
GOCC_CARBOXY_TERMINAL_DOMAIN_PROTEIN_KINASE_COMPLEX,C5:GO:CC,20,0.2873653814019843,0.9086977256100649,0.9564196286586435,12,8,0,0.9999994617856818,1.512071217123055,0.13051574616834094,0.21398642195955772
GOCC_CATALYTIC_COMPLEX,C5:GO:CC,2,1.2670259719660244,0.3294160688389366,9.865888302564522e-4,2,0,1,0.006289297910407784,3.2474323780184675,0.0011645133260568081,0.004049812509606486
GOCC_CATALYTIC_STEP_1_SPLICEOSOME,C5:GO:CC,12,-0.2515488283828869,0.9851700934901747,0.7855792301392074,5,7,0,0.9477833460621053,-0.9922294768338685,0.3210855963981004,0.43655522515440504
GOCC_CATALYTIC_STEP_2_SPLICEOSOME,C5:GO:CC,23,0.5176673862177993,1.116448425195281,2.760950709106608e-6,16,7,1,3.7719822120656826e-5,3.6913362032368657,2.2307903623530243e-4,9.538939528157921e-4
GOCC_CATENIN_COMPLEX,C5:GO:CC,21,0.04682500294112351,1.0968273968563205,0.3164405930242506,11,10,0,0.5610997931103324,0.19413323848823202,0.8460715561352377,0.8930820282245763
GOCC_CATION_CHANNEL_COMPLEX,C5:GO:CC,23,-0.8562997043947169,1.049245555918757,7.13765949060496e-14,5,18,4,4.292150041712604e-12,-7.0746403186149704,1.4983688421772582e-12,4.418163261663213e-11
GOCC_CAVEOLA,C5:GO:CC,23,-0.5523164307694962,0.867428130787622,0.6347506370771148,5,18,0,0.8480739355069848,-1.9976343238154484,0.04575631921142736,0.09059917288505853
GOCC_CCR4_NOT_COMPLEX,C5:GO:CC,19,1.0409071984943135,0.7315106201486593,7.250033490279223e-4,17,2,0,0.004869701474517364,5.310933917125971,1.0906487563176769e-7,1.1105712735997464e-6
GOCC_CD40_RECEPTOR_COMPLEX,C5:GO:CC,1,-0.9521306937104456,NA,NA,0,1,0,NA,NA,NA,NA
GOCC_CELL_BODY,C5:GO:CC,23,-0.7508846455696178,1.024013353198174,3.9876877927586825e-18,5,18,4,4.2297182879580636e-16,-6.822843935027395,8.925560639070983e-12,2.2059710873975758e-10
GOCC_CELL_BODY_MEMBRANE,C5:GO:CC,20,-0.8912227110532284,0.924905663834715,1.246044981153842e-4,4,16,1,0.0010549939602075267,-5.270905177002738,1.3575259357203644e-7,1.342930773458086e-6
GOCC_CELL_CELL_CONTACT_ZONE,C5:GO:CC,23,0.19122031845003443,1.1039403494734423,0.1246240523478985,14,9,0,0.28802793470384674,0.5682684745065224,0.5698526820344949,0.6724296867579477
GOCC_CELL_CELL_JUNCTION,C5:GO:CC,23,-0.2673234226097529,1.0888845972354273,0.001367632855570038,9,14,1,0.00822410402991211,-1.8242528053927891,0.06811386174918227,0.12567904377349723
GOCC_CELL_CORTEX,C5:GO:CC,23,-0.6276599213156265,0.9259355226587594,0.0055283078783598056,5,18,0,0.026190872994437866,-3.304528002137589,9.513647151883233e-4,0.0033998934627483507
GOCC_CELL_CORTEX_REGION,C5:GO:CC,22,-0.5246121498753814,1.0448854850263656,0.04827717006544602,6,16,0,0.1416959061452003,-2.3406371976356404,0.019250863887090193,0.04420290063310517
GOCC_CELL_DIVISION_SITE,C5:GO:CC,22,-0.7133017178274471,0.6350177739036492,0.9469696397976419,3,19,0,0.9999994617856818,-2.5214010632010417,0.011688854081329556,0.02890795939738142
GOCC_CELL_LEADING_EDGE,C5:GO:CC,23,-0.4188279341280928,1.0643535744900499,2.5883603232136377e-4,8,15,0,0.0020150160844426656,-3.7776083822532303,1.583416040706338e-4,7.138458266159565e-4
GOCC_CELL_POLE,C5:GO:CC,7,-1.0083435815163986,0.18449459302320645,0.5880601798971421,0,7,0,0.8132362290526476,-2.0618520059087073,0.03922182803529209,0.0801115540801085
GOCC_CELL_PROJECTION_MEMBRANE,C5:GO:CC,23,-1.2735700644916932,0.20984843692910568,4.4531274226536117e-13,0,23,1,2.2978739274868673e-11,-9.268501119617909,1.8878004312387214e-20,2.485712395408641e-18
GOCC_CELL_SUBSTRATE_JUNCTION,C5:GO:CC,23,-0.1492754986245257,1.1202866428043694,1.537051935638566e-4,10,13,1,0.0012745348135148457,-0.7501646478451043,0.4531555476179945,0.5685475467650113
GOCC_CELL_SURFACE,C5:GO:CC,19,-0.4329773928054087,1.0750435114732626,8.647915823391678e-5,6,13,1,7.733505051901903e-4,-2.5413394535102505,0.011042864845363471,0.02756925754300125
GOCC_CELL_TRAILING_EDGE,C5:GO:CC,9,-0.39112583468770473,0.9586365972350996,0.700926450876072,3,6,0,0.896057584657289,-1.1755053635374477,0.2397925926278674,0.3486245256443923
